gene_id	likelihood	aic	w
b2553	-1155.57726342134	2327.15	0.0294854
b2554	-5635.93498978025	11287.9	0.0845466
b2557	-17846.4633002642	35708.9	0.112032
b2558	-8423.91954065996	16863.8	0.177831
b2559	-2894.32736767436	5804.65	0.229721
b2562	-1299.34934204783	2614.7	0.0662283
b2563	-1960.67952124045	3937.36	0.128475
b2564	-3526.85219350038	7069.7	0.129945
b2565	-3675.70620492681	7367.41	0.140874
b2566	-3786.65885229716	7589.32	0.0759835
b2567	-2592.89870223798	5201.8	0.0601859
b2568	-5173.79874037816	10363.6	0.174005
b2569	-6814.54929754065	13645.1	0.0537663
b2571	-5372.70392866819	10761.4	0.239777
b2572	-3522.00859275173	7060.02	0.232893
b2573	-1982.48043370296	3980.96	0.0564235
b2576	-6212.30742651958	12440.6	0.129289
b2580	-3467.35246893021	6950.7	0.131758
b2581	-5842.10209431558	11700.2	0.237528
b2584	-14124.513591342	28265	0.145947
b2585	-6845.82537591016	13707.7	0.13023
b2592	-10800.3652233553	21616.7	0.0710409
b2594	-4405.93846770845	8827.88	0.0927479
b2595	-3358.91654191074	6733.83	0.118916
b2597	-1552.21696725502	3120.43	0.124188
b2599	-6033.28428735557	12082.6	0.129178
b2600	-5335.69331239608	10687.4	0.111433
b2601	-5056.29387956834	10128.6	0.113586
b2606	-916.43006984483	1848.86	0.113253
b2607	-2711.75610158099	5439.51	0.152265
b2608	-2205.17346461024	4426.35	0.151406
b2609	-868.550621012252	1753.1	0.156461
b2610	-5370.69804360027	10757.4	0.0565415
b2611	-4145.90809928573	8307.82	0.20605
b2614	-2788.00195622978	5592	0.174405
b2615	-4100.34943192746	8216.7	0.106297
b2616	-8698.67409320986	17413.3	0.156501
b2618	-1648.27044566049	3312.54	0.167675
b2619	-2305.44546002878	4626.89	0.118545
b2620	-1976.89413121273	3969.79	0.0520077
b2678	-5215.1154640606	10446.2	0.13127
b2684	-2540.73095898759	5097.46	0.149488
b2687	-2100.43606962757	4216.87	0.0756378
b2688	-8146.08205083063	16308.2	0.141251
b2697	-11882.7715520443	23781.5	0.127054
b2699	-3960.96232930451	7937.92	0.0755113
b2733	-11834.984717129	23686	0.099614
b2742	-6126.49823812429	12269	0.312818
b2743	-2962.80904966346	5941.62	0.136909
b2744	-3936.06245513659	7888.12	0.146027
b2746	-1942.08435943076	3900.17	0.0840791
b2747	-4042.66132680319	8101.32	0.249801
b2748	-1458.72601431239	2933.45	0.165633
b2750	-3193.60738780743	6403.21	0.177871
b2751	-7228.85474949792	14473.7	0.155782
b2752	-3449.8417276629	6915.68	0.0503952
b2762	-3613.62954126376	7243.26	0.125741
b2763	-7903.36137703751	15822.7	0.10151
b2764	-9285.23051413872	18586.5	0.162258
b2765	-1569.7499446854	3155.5	0.0931453
b2777	-3349.57643756532	6715.15	0.125283
b2779	-4275.34969703887	8566.7	0.08718
b2780	-6190.35834266951	12396.7	0.0765037
b2781	-4067.08512684	8150.17	0.15036
b2784	-9631.78521664304	19279.6	0.0751948
b2785	-7267.31108928831	14550.6	0.288508
b2786	-15253.1313217519	30522.3	0.248963
b2790	-2480.97257083881	4977.95	0.177748
b2794	-4459.93158976814	8935.86	0.156345
b2795	-6108.115548196	12232.2	0.102044
b2796	-6061.32404800824	12138.6	0.166899
b2798	-4338.63665184314	8693.27	0.182955
b2805	-3604.9799506566	7225.96	0.179227
b2806	-5277.34935015367	10570.7	0.119642
b2807	-2085.89525047982	4187.79	0.178294
b2808	-3898.53901201881	7813.08	0.0600461
b2810	-6984.90622011704	13985.8	0.234989
b2811	-2778.79677906394	5573.59	0.315419
b2812	-3969.64692984184	7955.29	0.109551
b2817	-6476.52235895401	12969	0.115735
b2819	-11394.376669085	22804.8	0.243424
b2820	-21013.9435012052	42043.9	0.214615
b2821	-16691.4765482917	33399	0.168688
b2822	-19446.0338380677	38908.1	0.198047
b2827	-3287.76211672952	6591.52	0.073845
b2828	-4138.02784771067	8292.06	0.135589
b2829	-11399.2419911369	22814.5	0.151046
b2830	-2148.62627494791	4313.25	0.0801171
b2831	-3631.42926475954	7278.86	0.17476
b2838	-6718.08633543423	13452.2	0.163838
b2890	-6289.68562645989	12595.4	0.119683
b2892	-9119.98179570627	18256	0.154827
b2893	-4139.12572798999	8294.25	0.247217
b2894	-4416.61289050682	8849.23	0.0918937
b2895	-2529.42952126586	5074.86	0.107598
b2896	-2668.73890322681	5353.48	0.303742
b2897	-1193.24934816375	2402.5	0.126666
b2898	-5430.47173305934	10876.9	0.204261
b2903	-12681.4240059286	25378.8	0.116321
b2904	-1817.61795177626	3651.24	0.183911
b2905	-5086.30333737585	10188.6	0.123309
b2906	-6596.81822680753	13209.6	0.184296
b2907	-7182.16665819724	14380.3	0.254685
b2908	-6521.40430231251	13058.8	0.141646
b2909	-3196.90513094482	6409.81	0.192556
b2910	-1391.16016004831	2798.32	0.101986
b2912	-3471.94686201835	6959.89	0.218942
b2913	-5477.52494617283	10971	0.123905
b2914	-2946.03251852403	5908.07	0.109032
b2916	-3769.33142781403	7554.66	0.0557266
b2922	-4001.69985791615	8019.4	0.166425
b2924	-4908.25486537597	9832.51	0.224018
b2925	-3879.46928116421	7774.94	0.114158
b2926	-4308.97162338066	8633.94	0.0980046
b2935	-8613.01933308693	17242	0.107228
b2937	-3867.61644503067	7751.23	0.0676127
b2938	-8231.35252142053	16478.7	0.0762394
b2942	-4315.8978031968	8647.8	0.0630418
b2944	-2895.42252552899	5806.85	0.195033
b2946	-3815.6404078187	7647.28	0.191957
b2948	-3040.31768946907	6096.64	0.166142
b2949	-2141.96348762241	4299.93	0.106532
b2951	-3664.6615724509	7345.32	0.196419
b2952	-3051.69574870863	6119.39	0.286565
b2954	-2862.99309210353	5741.99	0.123614
b2955	-5744.84514578513	11505.7	0.0962447
b2958	-4095.61000179888	8207.22	0.194191
b2960	-3287.95507292921	6591.91	0.159499
b2961	-5427.01395590864	10870	0.163736
b2962	-1115.97252601135	2247.95	0.106663
b2963	-5037.74138375723	10091.5	0.1055
b3005	-2074.80390154895	4165.61	0.151125
b3006	-4404.1265361987	8824.25	0.183084
b3008	-6276.59425734489	12569.2	0.145952
b3012	-5414.60647019186	10845.2	0.246287
b3017	-7232.62185962604	14481.2	0.20186
b3018	-3822.94367960153	7661.89	0.185695
b3019	-10045.2345019028	20106.5	0.0973629
b3030	-7569.25520651141	15154.5	0.0595844
b3031	-2846.2687409069	5708.54	0.159163
b3032	-4243.5716734105	8503.14	0.181717
b3034	-3209.01844588411	6434.04	0.161689
b3035	-7519.31060814577	15054.6	0.156642
b3037	-3337.49611686615	6690.99	0.180921
b3038	-5260.94937578933	10537.9	0.0852406
b3041	-2908.77972839601	5833.56	0.0951542
b3042	-2000.73475505872	4017.47	0.240669
b3052	-6802.07612088287	13620.2	0.0956871
b3053	-15588.2450606541	31192.5	0.16238
b3055	-3190.93801177343	6397.88	0.236098
b3056	-6625.48519487	13267	0.174295
b3058	-1921.38034723527	3858.76	0.146906
b3059	-3038.0418190666	6092.08	0.132034
b3064	-4536.59813858032	9089.2	0.0797229
b3065	-447.182234537619	910.364	0
b3066	-8647.54755359371	17311.1	0.133613
b3067	-6364.06708658994	12744.1	0.049456
b3088	-5024.77621116634	10065.6	0.158338
b3095	-3420.4877469168	6856.98	0.155335
b3114	-11968.6619247115	23953.3	0.11562
b3146	-3953.52418961505	7923.05	0.0990382
b3147	-12655.7977004536	25327.6	0.313555
b3149	-2425.13309235123	4866.27	0.0499148
b3150	-2954.20819883874	5924.42	0.152067
b3154	-2707.19943432655	5430.4	0.253372
b3155	-2017.63634623382	4051.27	0.318256
b3156	-2717.407138747	5450.81	0.248117
b3162	-7479.87024650114	14975.7	0.159965
b3163	-3308.98677631043	6633.97	0.139664
b3164	-8304.64283256732	16625.3	0.122193
b3165	-882.158626648745	1780.32	0.178977
b3166	-5007.67766134421	10031.4	0.160759
b3167	-1824.26564531982	3664.53	0.0934679
b3168	-10574.0572934052	21164.1	0.116845
b3169	-5826.21570465068	11668.4	0.0849183
b3170	-1681.26337320953	3378.53	0.100864
b3175	-1459.26438638185	2934.53	0.213563
b3176	-6045.56081783461	12107.1	0.0781155
b3177	-4396.42860610754	8808.86	0.147855
b3178	-7120.23469665976	14256.5	0.0701024
b3179	-2229.86584990508	4475.73	0.0602889
b3180	-1190.20487110438	2396.41	0.153828
b3181	-2011.82249415427	4039.64	0.0724434
b3183	-5155.9957478951	10328	0.0965717
b3185	-919.233595599232	1854.47	0.123253
b3186	-911.127617426358	1838.26	0.249376
b3187	-4481.20359691433	8978.41	0.0968647
b3188	-1500.89682914625	3017.79	0.133815
b3189	-5342.64455956372	10701.3	0.0769743
b3190	-1108.05880335048	2232.12	0.103523
b3192	-3002.95563206921	6021.91	0.115681
b3193	-2737.74265188371	5491.49	0.139278
b3194	-3373.59312466824	6763.19	0.0932176
b3195	-3941.0539613623	7898.11	0.0903316
b3197	-4800.31939197845	9616.64	0.136022
b3198	-2806.84704282024	5629.69	0.154794
b3199	-3029.201116669	6074.4	0.181276
b3200	-2832.03570842234	5680.07	0.175688
b3201	-2905.98201615329	5827.96	0.051787
b3202	-6430.35368508691	12876.7	0.0991826
b3204	-2278.90408898786	4573.81	0.118327
b3205	-3276.59620710589	6569.19	0.0434444
b3206	-1235.21024789097	2486.42	0.10248
b3209	-3556.74947118514	7129.5	0.18452
b3210	-11362.4704012709	22740.9	0.110531
b3228	-2557.78025549959	5131.56	0.177569
b3229	-2629.22840124466	5274.46	0.148549
b3230	-1093.77918006747	2203.56	0.138166
b3231	-1103.60341997092	2223.21	0.138339
b3232	-6171.45250664238	12358.9	0.194883
b3233	-1817.53826700365	3651.08	0.152691
b3235	-5458.87941386296	10933.8	0.125697
b3237	-2023.96081691928	4063.92	0.0934154
b3244	-6798.9199154647	13613.8	0.119438
b3247	-5943.08229611654	11902.2	0.0545207
b3249	-2330.80895925352	4677.62	0.137733
b3250	-4873.48701022054	9762.97	0.14036
b3251	-3675.14623991408	7366.29	0.0356384
b3255	-1967.27740903759	3950.55	0.251906
b3256	-4997.29951312504	10010.6	0.0611111
b3259	-4034.09329363323	8084.19	0.11191
b3261	-695.511394112549	1407.02	0.0112749
b3281	-5030.11898701174	10076.2	0.176379
b3282	-3356.59188570753	6729.18	0.207026
b3287	-2170.12485091637	4356.25	0.0666743
b3288	-4973.07194045293	9962.14	0.160781
b3289	-7303.91522208502	14623.8	0.163857
b3290	-5968.06167627576	11952.1	0.0440308
b3294	-954.399932594064	1924.8	0.105103
b3295	-2310.13389278064	4636.27	0.0253393
b3296	-1690.28969020837	3396.58	0.0966819
b3298	-1082.54009884253	2181.08	0.167266
b3300	-3780.60942583775	7577.22	0.0421022
b3301	-1375.089299486	2766.18	0.15852
b3302	-487.587943205159	991.176	0.270117
b3303	-1296.43254224196	2608.87	0.104438
b3304	-912.429998798298	1840.86	0.137758
b3305	-1608.33420374804	3232.67	0.191905
b3306	-1030.60944271599	2077.22	0.169527
b3307	-799.50169617091	1615	0.19285
b3308	-1396.75440835942	2809.51	0.0959267
b3309	-887.282454995186	1790.56	0.108926
b3313	-985.262190001621	1986.52	0.0765565
b3314	-1819.36970378223	3654.74	0.0465587
b3315	-788.338572562444	1592.68	0.0938211
b3316	-613.723415157257	1243.45	0.0349603
b3317	-2256.81046704674	4529.62	0.0682927
b3318	-757.080972268012	1530.16	0.179568
b3319	-1615.75053159449	3247.5	0.0762412
b3321	-683.693111283942	1383.39	0.0324261
b3340	-7016.25296636385	14048.5	0.122977
b3341	-1306.27972127629	2628.56	0.0592693
b3342	-1011.60356482087	2039.21	0.042948
b3344	-2224.55256766784	4465.11	0.236462
b3345	-2295.27424339478	4606.55	0.206437
b3346	-3141.18391582412	6298.37	0.0767597
b3347	-4046.08746780332	8108.17	0.187028
b3349	-2219.3034427804	4454.61	0.14174
b3352	-8855.43478522653	17726.9	0.10728
b3354	-1102.53002827762	2221.06	0.264382
b3356	-1833.85006752143	3683.7	0.106744
b3357	-2032.59652225173	4081.19	0.0111195
b3360	-3008.8991100712	6033.8	0.168318
b3363	-2641.32927871023	5298.66	0.139968
b3368	-8076.61292145771	16169.2	0.205819
b3384	-4374.63170293016	8765.26	0.083962
b3386	-2986.71021050509	5989.42	0.09076
b3387	-4247.44565245722	8510.89	0.146925
b3388	-7419.51584070033	14855	0.324839
b3389	-5343.65439049352	10703.3	0.157764
b3396	-12261.0348487935	24538.1	0.121768
b3397	-2901.84086644628	5819.68	0.159299
b3398	-13654.0549614288	27324.1	0.332826
b3400	-1978.17429980032	3972.35	0.15968
b3401	-4490.33755222265	8996.68	0.179818
b3403	-7295.84430888139	14607.7	0.108063
b3404	-6527.82753445302	13071.7	0.118693
b3405	-2760.29723794651	5536.59	0.0542212
b3406	-2270.60821813819	4557.22	0.104227
b3407	-10276.4362195012	20568.9	0.104802
b3412	-4578.39523496783	9172.79	0.252479
b3414	-2279.14664189371	4574.29	0.0603875
b3423	-3481.77672830689	6979.55	0.074857
b3424	-4956.49814750919	9929	0.242636
b3425	-1796.50747929001	3609.01	0.165235
b3426	-7618.44612561445	15252.9	0.115307
b3433	-4756.1187217093	9528.24	0.0933571
b3437	-2595.93756423364	5207.88	0.183195
b3438	-5116.84772678768	10249.7	0.101943
b3439	-3152.18832775954	6320.38	0.136407
b3458	-5955.22716050594	11926.5	0.210096
b3461	-3162.49052461611	6340.98	0.0675146
b3462	-5385.92553565677	10787.9	0.147046
b3463	-2764.19071415653	5544.38	0.086371
b3464	-7862.64267986774	15741.3	0.204019
b3465	-3336.0634134746	6688.13	0.216945
b3466	-1579.41160315152	3174.82	0.367679
b3469	-14870.871888719	29757.7	0.28666
b3470	-1221.64876851086	2459.3	0.1311
b3471	-3355.25446407365	6726.51	0.125948
b3493	-7185.62539801036	14387.3	0.128865
b3495	-1671.82866269357	3359.66	0.0609857
b3498	-9359.86866847209	18735.7	0.114036
b3499	-3923.56533092153	7863.13	0.123686
b3500	-6032.25539567513	12080.5	0.0917874
b3540	-4437.7719534817	8891.54	0.0781544
b3541	-4174.94888237458	8365.9	0.0674864
b3542	-3898.26181971899	7812.52	0.0760824
b3543	-3980.40761469751	7976.82	0.0616176
b3549	-3424.53069286104	6865.06	0.2293
b3559	-9378.66610619816	18773.3	0.123471
b3560	-2978.38212601971	5972.76	0.0336233
b3606	-2185.86725725792	4387.73	0.10951
b3607	-3485.37139319389	6986.74	0.0721545
b3608	-4771.2237494065	9558.45	0.107642
b3609	-1807.33364128173	3630.67	0.0822484
b3611	-2270.03866172564	4556.08	0.215153
b3613	-7271.76043049838	14559.5	0.187779
b3614	-5467.74123282108	10951.5	0.202275
b3619	-3967.19612363487	7950.39	0.0717351
b3620	-5259.82168348921	10535.6	0.158528
b3621	-6076.13062127135	12168.3	0.208049
b3632	-8361.49261691513	16739	0.222943
b3633	-6438.56884020633	12893.1	0.143973
b3634	-2467.74128117348	4951.48	0.126682
b3635	-4130.8349597576	8277.67	0.132762
b3636	-458.639814023423	933.28	0.0512764
b3637	-653.535314978725	1323.07	0.168374
b3639	-6072.81668917342	12161.6	0.14495
b3640	-1967.72023984796	3951.44	0.107804
b3641	-2564.80185910507	5145.6	0.091981
b3642	-2841.75617576586	5699.51	0.0859206
b3643	-3254.42514453168	6524.85	0.119936
b3644	-3830.63994385093	7677.28	0.0839397
b3648	-2598.03087927863	5212.06	0.0997754
b3649	-819.649082732877	1655.3	0.161514
b3650	-8092.30834114952	16200.6	0.0550782
b3652	-10173.2553598549	20362.5	0.116147
b3671	-9594.4042815802	19204.8	0.172113
b3699	-9325.71430531874	18667.4	0.0704662
b3700	-4985.77483292375	9987.55	0.11254
b3701	-4744.49800552526	9505	0.0741508
b3702	-5383.63517100494	10783.3	0.0597172
b3704	-1254.5329393461	2525.07	0.197252
b3705	-7189.6418883092	14395.3	0.173764
b3706	-6208.44634246847	12432.9	0.0837544
b3725	-3037.2526698174	6090.51	0.0624119
b3727	-4017.64417707612	8051.29	0.0785941
b3728	-4688.67066430757	9393.34	0.159575
b3729	-8031.15401857173	16078.3	0.101668
b3730	-6806.63446900179	13629.3	0.131476
b3731	-1544.81567436504	3105.63	0.0962431
b3732	-4221.94018991164	8459.88	0.0631397
b3733	-2940.27363143849	5896.55	0.100411
b3734	-4922.35293606781	9860.71	0.0597848
b3735	-2228.38899037318	4472.78	0.206483
b3736	-1585.87328492895	3187.75	0.106938
b3740	-3352.60021204835	6721.2	0.180137
b3741	-8250.36996887533	16516.7	0.0773594
b3742	-2443.89344735217	4903.79	0.226935
b3743	-1904.09965987088	3824.2	0.0618465
b3750	-5212.59448216221	10441.2	0.196062
b3764	-1460.93587736464	2937.87	0.0912103
b3769	-1273.03173914627	2562.06	0.259965
b3770	-3752.54803895633	7521.1	0.0596762
b3771	-7978.2508206066	15972.5	0.0644955
b3772	-7092.46711027657	14200.9	0.083143
b3773	-4677.13657432811	9370.27	0.089651
b3774	-5676.30251047388	11368.6	0.0717563
b3778	-9255.75365498046	18527.5	0.0695523
b3779	-7867.84212032709	15751.7	0.159852
b3780	-5177.7105548609	10371.4	0.076242
b3781	-1318.48341319699	2652.97	0.115401
b3783	-3896.51048066814	7809.02	0.0190492
b3784	-5668.07220845511	11352.1	0.148756
b3785	-5945.70389040599	11907.4	0.163716
b3786	-5753.73136168629	11523.5	0.133777
b3787	-6162.11298117263	12340.2	0.128538
b3790	-3958.32031875781	7932.64	0.393613
b3791	-5237.89818044336	10491.8	0.107799
b3792	-6453.37791552	12922.8	0.179004
b3793	-6759.54145437025	13535.1	0.131098
b3794	-4015.35746860374	8046.71	0.153368
b3803	-6783.3617093169	13582.7	0.235221
b3804	-4372.01258561575	8760.03	0.293007
b3805	-5105.86202200838	10227.7	0.193069
b3806	-11374.0371681758	22764.1	0.121746
b3809	-3597.60417016167	7211.21	0.0954304
b3810	-4013.22739403359	8042.45	0.297859
b3811	-4736.77296099646	9489.55	0.167207
b3812	-4097.51733961151	8211.03	0.243773
b3813	-8746.67907862997	17509.4	0.053301
b3816	-3877.96061306528	7771.92	0.0673439
b3819	-5003.59864163976	10023.2	0.184489
b3820	-2592.53886003383	5201.08	0.210792
b3822	-8612.40019163524	17240.8	0.100939
b3829	-10356.194868096	20728.4	0.108808
b3831	-3237.04564723681	6490.09	0.111004
b3832	-7898.13553906789	15812.3	0.164457
b3833	-3328.0190225017	6672.04	0.0829023
b3834	-3806.45438028283	7628.91	0.315967
b3835	-7664.06944961069	15344.1	0.0990087
b3839	-3799.415730449	7614.83	0.116929
b3842	-2685.94153975818	5387.88	0.174391
b3843	-6326.50274576811	12669	0.0619585
b3844	-3546.06216494425	7108.12	0.10786
b3847	-6705.71827471519	13427.4	0.119887
b3848	-3188.63838281001	6393.28	0.209038
b3849	-6334.82607612483	12685.7	0.0734461
b3850	-3287.65131323882	6591.3	0.227668
b3856	-2939.35575535635	5894.71	0.247856
b3859	-5602.4270955384	11220.9	0.167859
b3860	-3180.14553646135	6376.29	0.167233
b3863	-13329.7067929864	26675.4	0.120582
b3865	-2942.89433894315	5901.79	0.147631
b3868	-6379.48566936426	12775	0.0743458
b3869	-4741.30801316743	9498.62	0.0849898
b3870	-5451.37691409823	10918.8	0.0876653
b3871	-6823.12725437122	13662.3	0.0950096
b3885	-3230.99207757544	6477.98	0.152544
b3887	-2061.30940569889	4138.62	0.167799
b3908	-2534.14470634117	5084.29	0.0875574
b3911	-5996.83114895477	12009.7	0.0876633
b3912	-2787.06781761673	5590.14	0.0620421
b3916	-3945.08012882519	7906.16	0.0893034
b3917	-4523.6188980399	9063.24	0.0807197
b3919	-3190.58043154651	6397.16	0.129265
b3920	-3879.33632649974	7774.67	0.321141
b3924	-3854.28770465893	7724.58	0.12512
b3926	-6384.80816822806	12785.6	0.0743535
b3927	-4773.96384598494	9563.93	0.230433
b3928	-1092.8501957859	2201.7	0.12862
b3929	-1947.29493949056	3910.59	0.078575
b3931	-5086.87355892709	10189.7	0.0781038
b3932	-1973.29830123807	3962.6	0.0543514
b3933	-5322.4697866	10660.9	0.309849
b3935	-11719.8195312065	23455.6	0.134747
b3936	-790.433979621718	1596.87	0.178907
b3938	-1041.89373147269	2099.79	0.0479057
b3939	-5204.76068388059	10425.5	0.149287
b3941	-3722.64801151484	7461.3	0.0664945
b3957	-5616.82667820222	11249.7	0.12887
b3959	-3539.43925489704	7094.88	0.120771
b3960	-6140.87699453377	12297.8	0.103381
b3961	-4011.39878589806	8038.8	0.0759674
b3962	-5978.78397525305	11973.6	0.077612
b3963	-2801.34763817543	5618.7	0.0816701
b3964	-2065.24157101314	4146.48	0.271516
b3965	-5413.55608866388	10843.1	0.125208
b3967	-4627.21595781417	9270.43	0.209899
b3972	-6126.28983264901	12268.6	0.19286
b3973	-5290.74654607284	10597.5	0.133551
b3974	-4407.94672023293	8831.89	0.0646374
b3981	-1535.64334588427	3087.29	0.251938
b3982	-1742.27588009915	3500.55	0.0347385
b3983	-1245.08989882199	2506.18	0.0895452
b3984	-2253.07716050956	4522.15	0.0966953
b3985	-1362.23054736989	2740.46	0.188012
b3986	-1106.7501086778	2229.5	0.20537
b3987	-12328.6135510128	24673.2	0.052369
b3988	-13710.9660360365	27437.9	0.0902828
b3990	-5548.33608376042	11112.7	0.148078
b3997	-4567.05433611081	9150.11	0.0915671
b3998	-3704.92263073025	7425.85	0.182473
b3999	-2597.43925400482	5210.88	0.0793519
b4000	-928.178998208976	1872.36	0.111748
b4005	-6162.1057898095	12340.2	0.134646
b4006	-6924.4223277132	13864.8	0.0851232
b4013	-4398.15115190683	8812.3	0.101429
b4024	-6705.4949708652	13427	0.211698
b4025	-7023.51753943054	14063	0.0888634
b4040	-4411.14389354478	8838.29	0.156349
b4041	-11795.2070770086	23606.4	0.133989
b4043	-2504.65069715441	5025.3	0.0866225
b4046	-2862.98819205189	5741.98	0.157834
b4049	-5245.64317946552	10507.3	0.127986
b4052	-5807.71418380558	11631.4	0.0655358
b4054	-6423.63683123621	12863.3	0.185126
b4058	-11254.9055079795	22525.8	0.0414569
b4059	-2237.87105435702	4491.74	0.199677
b4065	-7977.59792529274	15971.2	0.136556
b4135	-3440.59328978387	6897.19	0.232114
b4136	-10321.719074647	20659.4	0.258148
b4139	-5791.84683712272	11599.7	0.10178
b4142	-1058.54403716787	2133.09	0.147806
b4143	-5527.46280716358	11070.9	0.102939
b4144	-1931.52223813697	3879.04	0.200746
b4146	-5338.97734219095	10694	0.168066
b4147	-2096.32752614524	4208.66	0.0788339
b4151	-2334.76157443651	4685.52	0.283318
b4155	-4557.50858566509	9131.02	0.10355
b4159	-17966.6760435546	35949.4	0.1551
b4160	-4845.02038310398	9706.04	0.211584
b4161	-5143.12590222179	10302.3	0.116272
b4162	-2412.98371710356	4841.97	0.0845492
b4168	-2400.40582807993	4816.81	0.150892
b4169	-7902.41502669134	15820.8	0.238528
b4170	-10853.9703645925	21723.9	0.249706
b4171	-4203.80293340486	8423.61	0.147405
b4172	-1162.66066555826	2341.32	0.145232
b4173	-5385.41641325773	10786.8	0.0867913
b4174	-5784.34223347813	11584.7	0.167693
b4175	-4457.75879658073	8931.52	0.137606
b4177	-4816.54874638246	9649.1	0.102013
b4179	-11238.3358222615	22492.7	0.122836
b4180	-3181.05773130097	6378.12	0.0993209
b4200	-1215.75088050903	2447.5	0.165174
b4202	-519.998651555907	1056	0.0559647
b4203	-1565.37233091683	3146.74	0.192914
b4214	-3753.90508825864	7523.81	0.137755
b4217	-1013.83146846107	2043.66	0.113746
b4220	-9240.16024805195	18496.3	0.168995
b4221	-21890.0794820411	43796.2	0.236809
b4222	-1724.57547111592	3465.15	0.16864
b4226	-1914.86872155612	3845.74	0.0649042
b4232	-4118.95214184034	8253.9	0.065552
b4233	-6241.75378958763	12499.5	0.102958
b4234	-2638.41150286078	5292.82	0.148981
b4243	-1699.30480157952	3414.61	0.121346
b4244	-2181.81248038966	4379.62	0.127421
b4245	-4037.18866063569	8090.38	0.0975576
b4255	-1951.11299292087	3918.23	0.0960814
b4258	-11591.0197225274	23198	0.088099
b4259	-2207.94040066063	4431.88	0.197675
b4260	-6029.25762760799	12074.5	0.0588467
b4261	-5406.12380039919	10828.2	0.15756
b4262	-5107.4848197273	10231	0.104724
b4371	-5677.18743555592	11370.4	0.214574
b4372	-2643.29161146006	5302.58	0.399758
b4373	-2497.70181883604	5011.4	0.160804
b4375	-6260.62259954226	12537.2	0.0673246
b4381	-3724.67520805664	7465.35	0.139039
b4383	-5321.78493637831	10659.6	0.113401
b4387	-3504.56578397049	7025.13	0.241027
b4388	-4850.28605266844	9716.57	0.176149
b4389	-5612.34836564385	11240.7	0.0526574
b4391	-6344.78165626494	12705.6	0.0602522
b4393	-1829.25075959576	3674.5	0.173883
b4396	-4720.48253781712	9456.97	0.183529
b4401	-2583.10278377255	5182.21	0.0522348
