gene_id	likelihood	aic	w
b0846	-746.826935094016	1507.65	0.0910596
b0847	-2320.40584690807	4654.81	0.0314568
b0848	-524.759473736686	1063.52	0
b0849	-335.359328506179	684.719	4.9783e-09
b0850	-374.134432478645	762.269	5.00819e-09
b0851	-1017.04874794892	2048.1	0.416989
b0852	-1211.9455617892	2437.89	0
b0853	-631.606192767686	1277.21	0
b0854	-1574.40275133371	3162.81	0.0161122
b0855	-1767.96378966485	3549.93	0.0310715
b0856	-1307.11472570542	2628.23	0.156562
b0857	-1186.10150035419	2386.2	0.0540173
b0858	-645.724860307457	1305.45	2e-07
b0859	-1665.54292274091	3345.09	0.0562087
b0860	-1068.54787508055	2151.1	0.034232
b0861	-926.560613096934	1867.12	0.0317253
b0862	-943.027643746359	1900.06	2.71395e-11
b0863	-972.437713698511	1958.88	0
b0864	-982.097647883147	1978.2	0
b0865	-917.304346774543	1848.61	0.0777068
b0866	-426.993362693721	867.987	2.16492e-11
b0867	-1121.48584094361	2256.97	32.3825
b0868	-1448.13868729161	2910.28	0.67726
b0869	-2041.1431229338	4096.29	0.0214614
b0870	-1453.67797756208	2921.36	0.0450745
b0871	-2354.37663893324	4722.75	0.0712027
b0872	-1318.07390726283	2650.15	0
b0873	-2257.85230939035	4529.7	0.113429
b0874	-1262.11979425872	2538.24	0
b0876	-2273.14081500682	4560.28	0.857546
b0877	-1377.95532672105	2769.91	0.351556
b0878	-1572.01624284654	3158.03	0.120684
b0879	-2686.86930530554	5387.74	0.0860679
b0880	-298.885427989055	611.771	0
b0881	-416.189104452725	846.378	0
b0882	-3116.17068475544	6246.34	0
b0884	-284.180079679521	582.36	4.02753e-13
b0885	-1026.74617123662	2067.49	0.117823
b0886	-2441.76787344035	4897.54	0.0911978
b0887	-2503.15472731948	5020.31	0.139312
b0888	-1303.6741640168	2621.35	0
b0889	-672.139042081743	1358.28	0.45301
b0890	-5657.95845926223	11329.9	0.132338
b0891	-830.16170874965	1674.32	0
b0892	-1922.76296328046	3859.53	0.0355991
b0893	-1737.50827587589	3489.02	0
b0894	-3263.76447633491	6541.53	0.044116
b0895	-842.443392353711	1698.89	0
b0896	-1222.89855898618	2459.8	0.0813259
b0897	-898.880188392628	1811.76	0.0581648
b0898	-1647.15400726414	3308.31	0.0835419
b0902	-1018.14905037269	2050.3	0
b0904	-1141.18986246471	2296.38	2.1789e-06
b0905	-2432.55069394791	4879.1	0
b0906	-970.642943008941	1955.29	0
b0907	-1495.66924649374	3005.34	0.179958
b0908	-1762.52981722449	3539.06	0
b0909	-1087.9127585708	2189.83	0.103144
b0910	-951.215471616986	1916.43	0.0835092
b0911	-2216.17022927095	4446.34	0
b0912	-380.353171393254	774.706	0.00040016
b0913	-3493.60705680268	7001.21	0.341199
b0914	-2458.43634288492	4930.87	0.0373999
b0915	-1327.21741444833	2668.43	34.3645
b0916	-1742.00923955766	3498.02	0.207172
b0917	-257.003730490058	528.007	0
b0918	-999.414767437643	2012.83	0.217062
b0919	-1231.82940226355	2477.66	0
b0920	-1104.91457694828	2223.83	0.233907
b0921	-1083.01041188639	2180.02	0
b0922	-1759.2049415565	3532.41	0.0358584
b0923	-938.654051059842	1891.31	0.055889
b0924	-6363.19175139369	12740.4	0.0289206
b0925	-2542.47667763917	5098.95	0.450521
b0926	-743.774744798526	1501.55	0.000322706
b0927	-881.907182400468	1777.81	0.940919
b0928	-1615.06868863652	3244.14	0
b0929	-1426.85454055965	2867.71	11.8354
b0930	-1947.82411748018	3909.65	0
b0931	-1651.37688117903	3316.75	0.109419
b0932	-3767.04208879419	7548.08	0.0430271
b0933	-1169.32089823213	2352.64	0.152496
b0934	-1162.61627952167	2339.23	0
b0936	-1487.81350297081	2989.63	0.131358
b0937	-858.050684672096	1730.1	0.0991339
b0938	-1017.17527333263	2048.35	0.15854
b0939	-990.991520979535	1995.98	0.0505356
b0941	-1593.24890761681	3200.5	0.0745566
b0942	-731.652443780725	1477.3	20.1666
b0943	-782.388462775403	1578.78	0.646916
b0944	-1030.08445038104	2074.17	0.325745
b0945	-1354.61028714063	2723.22	2.17892e-06
b0946	-776.589574698736	1567.18	0.0406892
b0947	-1522.86498681542	3059.73	1.21923
b0948	-2940.28046188793	5894.56	0.098964
b0949	-2655.09779295115	5324.2	0.047862
b0950	-1703.6033440811	3421.21	0.119876
b0951	-2273.34247995665	4560.68	0.173686
b0952	-752.36541353265	1518.73	0.106569
b0953	-218.394446723888	450.789	0.0536342
b0954	-717.714494918306	1449.43	0
b0955	-2399.19599356176	4812.39	0.278711
b0956	-595.95943887888	1205.92	0
b0957	-1395.62760892718	2805.26	0
b0958	-689.854978510376	1393.71	0.138683
b0959	-844.786686929814	1703.57	0.000415081
b0960	-2933.51687576635	5881.03	0.367949
b0961	-600.371158490148	1214.74	0
b0962	-2791.18163717711	5596.36	0.153041
b0963	-628.055088279422	1270.11	0
b0964	-891.051116664698	1796.1	0
b0965	-682.270760543027	1378.54	0.116516
b0966	-490.215609823395	994.431	0
b0968	-376.031076088314	766.062	0
b0969	-520.742056756678	1055.48	0
b0970	-887.400170602716	1788.8	0.0816979
b0972	-1548.02692365098	3110.05	0.225606
b0973	-2498.29504111946	5010.59	0.0119911
b0975	-831.895806204298	1677.79	0.0194979
b0976	-578.094763870422	1170.19	0.0950179
b0977	-1214.95788205382	2443.92	0.149397
b0978	-2177.89540442935	4369.79	0.128668
b0979	-1546.29846816095	3106.6	0
b0980	-1764.28311272874	3542.57	0
b0981	-2942.18173022446	5898.36	0
b0982	-625.545360088296	1265.09	0.409558
b0983	-1518.43555599941	3050.87	5e-09
b0984	-2987.60745321728	5989.21	0.0432298
b0985	-1003.38065795055	2020.76	27.5971
b0986	-878.094174550199	1770.19	0
b0989	-280.891311678675	575.783	0.0536018
b0990	-278.69014069674	571.38	9.12357e-11
b0991	-306.233016999087	626.466	0.00234473
b0993	-3825.08289587509	7664.17	0.257252
b0994	-1461.13489644728	2936.27	0.028145
b0995	-955.78482751223	1925.57	0.162227
b0996	-1655.73053854259	3325.46	0.0611083
b0999	-402.946793727071	819.894	0
b1000	-1282.83107768274	2579.66	0.141591
b1001	-1725.86094177788	3465.72	1.04323
b1002	-1715.83422884047	3445.67	0.244807
b1003	-309.709317644134	633.419	0.279366
b1004	-888.034166501377	1790.07	0.0900346
b1005	-313.838990655155	641.678	18.4108
b1006	-1952.95307646909	3919.91	0.0331357
b1007	-651.335458440027	1316.67	0.102483
b1008	-886.365748851491	1786.73	0.307395
b1009	-1110.22079824019	2234.44	0.140916
b1011	-1055.15976248994	2124.32	0.138116
b1013	-885.020518148505	1784.04	0.0522491
b1014	-5641.59630522808	11297.2	0.0556586
b1015	-2180.35108904432	4374.7	0.0616505
b1017	-1177.73436552583	2369.47	0.23779
b1018	-1521.52995525394	3057.06	0
b1019	-1801.5575958286	3617.12	0.152913
b1020	-1454.82820367268	2923.66	0.463121
b1033	-1323.01539409948	2660.03	0.0101268
b1034	-1023.85977924173	2061.72	0.0521989
b1035	-813.162061771792	1640.32	0.104049
b1036	-747.582972495122	1509.17	0.106039
b1037	-1231.51120247484	2477.02	0.0166944
b1038	-565.42275627821	1144.85	0
b1039	-520.844791795884	1055.69	0.00139692
b1041	-599.713464014152	1213.43	17.0433
b1042	-611.116623101323	1236.23	0.252869
b1043	-475.275590034152	964.551	0.381128
b1044	-450.689209824954	915.378	0.173512
b1045	-731.014799811644	1476.03	0
b1046	-2108.93427541472	4231.87	0.0489924
b1047	-1632.80429312822	3279.61	0.0297937
b1048	-2139.37746568753	4292.75	0.0456185
b1049	-3479.61924952559	6973.24	0
b1050	-326.900846444624	667.802	0.0985727
b1051	-499.43362155039	1012.87	0.0791582
b1053	-1699.8450537983	3413.69	0.192942
b1054	-1292.30561774977	2598.61	0.0511328
b1055	-1435.49663310496	2884.99	1.35002
b1056	-761.061255499805	1536.12	0.00125304
b1057	-780.967690199711	1575.94	0.125836
b1059	-1586.75784297438	3187.52	0.185488
b1060	-342.086576514552	698.173	0
b1061	-334.7246947886	683.449	0
b1062	-1460.56832880618	2935.14	0
b1063	-767.887662976006	1549.78	0.137043
b1064	-882.776156555381	1779.55	0
b1065	-1752.60069504267	3519.2	0.0575485
b1066	-788.786334207194	1591.57	2e-07
b1067	-923.268692120769	1860.54	0.03271
b1068	-1325.59021868779	2665.18	0.152805
b1069	-2073.95505542586	4161.91	0.0645856
b1070	-551.319662177851	1116.64	0
b1071	-411.052286903795	836.105	0.274974
b1072	-993.659700643349	2001.32	0.705739
b1073	-551.434705618014	1116.87	0.0536234
b1074	-547.224993820792	1108.45	0
b1075	-937.687425740856	1889.37	0.193332
b1076	-1842.12081429958	3698.24	0.207336
b1077	-1028.80423039444	2071.61	0.0598844
b1079	-935.07046067807	1884.14	3.53216e-11
b1080	-1521.08796540349	3056.18	0.0419727
b1081	-1326.34437599667	2666.69	0
b1082	-2270.00638271965	4554.01	0.359087
b1083	-1400.1692589333	2814.34	0.102112
b1084	-4622.96545815267	9259.93	0.118268
b1085	-505.312115978986	1024.62	2e-07
b1086	-1376.44524029536	2766.89	0.0242758
b1087	-860.473930160324	1734.95	0
b1088	-695.445197339006	1404.89	48.45
b1089	-226.44027396583	466.881	0.110318
b1090	-1427.13616912462	2868.27	0.216792
b1091	-1312.96558048693	2639.93	0
b1092	-1301.37683566977	2616.75	0.115902
b1093	-977.459209190619	1968.92	0
b1094	-294.187081053137	602.374	5.55112e-17
b1095	-1710.28906719387	3434.58	0.0592229
b1096	-1157.47752385369	2328.96	0.342486
b1097	-1455.38724574075	2924.77	0.0232575
b1098	-875.679972450953	1765.36	0
b1099	-1417.90972255078	2849.82	0.111258
b1100	-1088.36463413699	2190.73	0
b1101	-1932.03176488022	3878.06	0
b1102	-3037.23327309624	6088.47	0.189481
b1103	-478.230090172344	970.46	0
b1104	-525.824401956561	1065.65	39.4224
b1105	-873.562120394717	1761.12	0
b1106	-1148.95369255852	2311.91	0.131155
b1107	-1498.83912880144	3011.68	0.0732794
b1108	-828.549572505056	1671.1	0
b1109	-1826.12854064962	3666.26	0.076054
b1110	-725.048689808941	1464.1	0
b1111	-974.894398219157	1963.79	11.0045
b1112	-350.107742435709	714.215	0.381828
b1113	-1328.78613655344	2671.57	0.294036
b1114	-4760.58231157775	9535.16	0.033068
b1115	-1471.13837656678	2956.28	0.0734342
b1116	-1664.86212770669	3343.72	0.0300199
b1117	-1002.8428997485	2019.69	0.0129867
b1118	-1831.87481766864	3677.75	0.0605903
b1119	-1337.72875147631	2689.46	0.116115
b1120	-1199.68113128417	2413.36	0
b1123	-1490.92575246697	2995.85	0.018056
b1124	-1081.72277653649	2177.45	0
b1125	-1120.99911879834	2256	0
b1126	-1592.65122696955	3199.3	0.0239757
b1127	-1700.13501443752	3414.27	0.03055
b1128	-1541.81710382756	3097.63	0.0560748
b1129	-1966.86853361214	3947.74	0
b1130	-954.597078185072	1923.19	0.0286575
b1131	-1952.99961184141	3920	0.0125443
b1132	-864.569998469153	1743.14	0
b1133	-1561.67583578723	3137.35	0.111857
b1134	-670.278287468594	1354.56	0.036964
b1135	-921.583989732781	1857.17	0.156161
b1136	-1767.32927182937	3548.66	0.0402885
b1140	-2955.7598311948	5925.52	10000
b1149	-3044.7218432395	6103.44	0.431044
b1151	-2091.40758561598	4196.82	0.095974
b1152	-1848.44724110162	3710.89	0.0878785
b1153	-1372.32821948323	2758.66	0.0139837
b1160	-481.341070157626	976.682	0.584937
b1161	-547.639213444995	1109.28	0.147421
b1162	-1031.3237835354	2076.65	0.368188
b1171	-444.294012452573	902.588	0
b1174	-346.084502549642	706.169	0.475637
b1175	-1106.99735303609	2227.99	0
b1176	-965.241211850418	1944.48	0.0872173
b1177	-507.040575772837	1028.08	0.434559
b1178	-569.403016487467	1152.81	0.116868
b1179	-453.024528313863	920.049	0.368751
b1180	-933.916004458956	1881.83	0.124297
b1181	-653.352440265775	1320.7	0.917846
b1183	-564.768652419842	1143.54	0
b1185	-712.401280583859	1438.8	0.233679
b1186	-2130.89126086997	4275.78	0.0227692
b1187	-978.091399763504	1970.18	0
b1188	-2127.54056634876	4269.08	0.0234425
b1189	-1837.71329255637	3689.43	0
b1190	-1478.41185071012	2970.82	0.201726
b1191	-2372.4899365185	4758.98	0.0465717
b1192	-1277.05532130341	2568.11	0.103902
b1193	-988.709761808612	1991.42	0
b1194	-1014.92676806067	2043.85	0.148457
b1195	-418.490982691638	850.982	0.414133
b1203	-1491.4694430949	2996.94	0.0617339
b1204	-794.301082765066	1602.6	0
b1205	-375.975292422494	765.951	0
b1206	-2248.47408026379	4510.95	0
b1207	-1276.16282561053	2566.33	0
b1208	-1175.86873308163	2365.74	0.104304
b1209	-848.704186291261	1711.41	0.184201
b1210	-1751.9632990842	3517.93	0.0691636
b1211	-1480.70250857642	2975.41	0
b1212	-1187.11874842285	2388.24	0.0738522
b1213	-528.619810329474	1071.24	0.416991
b1215	-1150.17173932615	2314.34	0
b1216	-1528.97471424894	3071.95	0.0927329
b1217	-291.65314273272	597.306	0.00040016
b1218	-1023.68386537181	2061.37	0.250423
b1219	-486.600431087365	987.201	0
b1220	-1764.17660370438	3542.35	0.19169
b1221	-870.20403596155	1754.41	0
b1222	-2488.1122199118	4990.22	0.101715
b1223	-1898.84735244156	3811.69	0
b1224	-7689.65760339765	15393.3	0.0965479
b1225	-2122.90016978566	4259.8	0.0554516
b1226	-1018.77226481655	2051.54	0.130168
b1227	-909.776992022083	1833.55	0.0684601
b1232	-1167.58785357508	2349.18	0.0902634
b1233	-616.096050986036	1246.19	0
b1234	-1346.83849883825	2707.68	0
b1235	-1364.57799263827	2743.16	0
b1236	-1197.75084588042	2409.5	0.042646
b1237	-544.210213932636	1102.42	0
b1238	-825.755714277058	1665.51	21.639
b1241	-3619.27589617909	7252.55	0
b1242	-887.072681557605	1788.15	0
b1243	-2250.43098682795	4514.86	0.2757
b1244	-1277.08487102956	2568.17	0.0572745
b1245	-1244.58931818596	2503.18	0
b1246	-1446.2694250704	2906.54	0.127587
b1247	-1464.60676099721	2943.21	0.086916
b1248	-566.963314083845	1147.93	0.220493
b1249	-2035.99247091456	4085.98	0
b1250	-1729.42936001077	3472.86	0.112675
b1251	-529.304886804395	1072.61	0
b1252	-990.129302892396	1994.26	0.153097
b1253	-535.869427948259	1085.74	0
b1254	-719.375237819098	1452.75	0
b1255	-1009.37884992707	2032.76	0.153231
b1256	-1031.24613522472	2076.49	0.228254
b1260	-1132.02740195299	2278.05	0.185707
b1261	-1688.3949032988	3390.79	0.0207481
b1262	-1909.05768884414	3832.12	0.397194
b1263	-2241.55131147709	4497.1	0.0166603
b1264	-2314.83121733963	4643.66	0.0628971
b1266	-1275.51874272486	2565.04	0.186748
b1267	-922.581920608342	1859.16	0
b1269	-1267.27644236229	2548.55	0
b1270	-836.783555329098	1687.57	0.0332005
b1271	-1061.90284046556	2137.81	0.0823977
b1272	-1458.0201426767	2930.04	0
b1273	-333.62755316002	681.255	78.4106
b1274	-3587.57633932741	7189.15	0.107378
b1275	-1349.84140120247	2713.68	0.101388
b1276	-3814.33810003872	7642.68	0.0789568
b1277	-796.581681736645	1607.16	0
b1278	-1049.88685637214	2113.77	36.1047
b1279	-408.86114130888	831.722	22.1178
b1280	-1616.955354126	3247.91	0
b1281	-996.939608460504	2007.88	0.273025
b1282	-433.241527852617	880.483	0.0536532
b1284	-1053.86205161194	2121.72	0.0295233
b1286	-2690.47783061159	5394.96	0.0586254
b1288	-1065.40284059432	2144.81	0
b1289	-529.049710240544	1072.1	0.26176
b1290	-1108.07680158665	2230.15	0
b1291	-1348.95548591507	2711.91	0
b1292	-1189.30977988357	2392.62	0
b1293	-1283.87175906255	2581.74	0
b1294	-2281.80204141782	4577.6	0.0406196
b1295	-319.049075902259	652.098	0.00263642
b1296	-2042.57525883651	4099.15	0.0136239
b1297	-2086.87873562097	4187.76	0.124486
b1298	-1061.63252736324	2137.27	0
b1299	-755.86678001185	1525.73	0
b1300	-2220.69959000183	4455.4	0.0738257
b1301	-1882.21168177886	3778.42	0.019008
b1303	-1402.26944031625	2818.54	0.118482
b1304	-904.200054051544	1822.4	0.0861306
b1305	-305.546344280047	625.093	49.583
b1306	-481.175138600708	976.35	7.9446e-12
b1307	-296.046082540151	606.092	0
b1308	-412.636697474668	839.273	3.36363e-11
b1310	-1932.26740456315	3878.53	0.073868
b1311	-1241.09677202997	2496.19	0
b1313	-1547.56269349589	3109.13	0.0342216
b1314	-1124.78389293774	2263.57	0.0297278
b1315	-1438.26377774653	2890.53	38.7069
b1316	-3325.87559536126	6665.75	0.231772
b1317	-979.494864173678	1972.99	0.105447
b1320	-1477.21444272926	2968.43	0.0331087
b1321	-2163.80116945091	4341.6	0.0171164
b1322	-1509.57303880472	3033.15	0.154855
b1323	-2074.59848697263	4163.2	42.9954
b1325	-1419.41847086434	2852.84	0.112543
b1326	-1106.18108660145	2226.36	5.55112e-17
b1327	-1303.55821054956	2621.12	0.588926
b1328	-1227.53853068467	2469.08	0.472813
b1329	-2273.87825683128	4561.76	0.0262792
b1332	-340.158055779045	694.316	0
b1333	-1311.43776040297	2636.88	0
b1334	-1036.11777014908	2086.24	0
b1335	-738.195912273763	1490.39	0.0550628
b1337	-2024.58179361483	4063.16	0.44198
b1338	-1816.38461692229	3646.77	0.793059
b1339	-1258.93820275582	2531.88	0.072563
b1340	-786.600351348357	1587.2	0.156402
b1341	-1856.04776633213	3726.1	0.126113
b1342	-1351.45408781994	2716.91	0
b1343	-1929.02844525374	3872.06	0.184078
b1344	-1285.06056478141	2584.12	0.109167
b1358	-655.601364236961	1325.2	0.115832
b1360	-1206.39912124779	2426.8	0.244264
b1361	-1622.53150635597	3259.06	0.525986
b1371	-1291.11494028496	2596.23	0.600151
b1372	-6768.96735844087	13551.9	0.58161
b1374	-1520.61715278912	3055.23	2500.87
b1376	-687.721465848141	1389.44	0.225054
b1377	-1568.28120559834	3150.56	0.0437618
b1378	-5073.75206048568	10161.5	0.051145
b1379	-564.155385551958	1142.31	0
b1380	-1353.17112813175	2720.34	0.0798683
b1381	-3847.64542561997	7709.29	0.0941576
b1382	-256.853041165066	527.706	0
b1410	-2651.63454178721	5317.27	0.180161
b1411	-1931.78655908262	3877.57	0.304685
b1412	-860.387802446708	1734.78	0.0390975
b1413	-5536.83375504237	11087.7	0.0203754
b1414	-1129.03961318874	2272.08	0.109833
b1418	-790.494680615619	1594.99	0.0676856
b1419	-228.479497761201	470.959	5e-09
b1420	-225.242057907121	464.484	22.7566
b1421	-2271.13253484391	4556.27	0.14882
b1422	-1457.79953669265	2929.6	0.242584
b1423	-1802.50320010164	3619.01	0
b1424	-2288.48966649497	4590.98	0.0562389
b1425	-266.910540939994	547.821	5e-09
b1426	-208.662062261152	431.324	0
b1427	-758.900268825444	1531.8	0.109717
b1428	-1382.9960403542	2779.99	0.253372
b1429	-1381.26311355188	2776.53	0.147788
b1430	-814.201240180056	1642.4	0
b1432	-1705.56884054947	3425.14	0.261083
b1434	-737.337344513099	1488.67	0.588675
b1435	-2783.89871347262	5581.8	0.249281
b1436	-306.657771416696	627.316	0
b1438	-604.921500073432	1223.84	0
b1439	-1973.54522284678	3961.09	0.137726
b1440	-1591.8640926185	3197.73	0.0426121
b1441	-1369.12490778913	2752.25	0.368252
b1443	-1077.78792037855	2169.58	0.974171
b1444	-1919.35744090981	3852.71	0.934173
b1445	-333.191990086726	680.384	0
b1446	-327.170534067371	668.341	0
b1447	-620.25504490234	1254.51	0.0759845
b1448	-769.898987051572	1553.8	0.0603299
b1449	-1868.10213219964	3750.2	0.310482
b1451	-2918.98513724718	5851.97	0.281974
b1452	-1496.36654128962	3006.73	0.169721
b1453	-2122.74939753264	4259.5	0
b1454	-890.46315026117	1794.93	0.176206
b1455	-319.796071569145	653.592	0.964529
b1461	-334.260516783041	682.521	0.0792542
b1462	-953.173211042764	1920.35	0.129653
b1463	-1173.53530310468	2361.07	0.281966
b1464	-1355.2476926427	2724.5	0.0754365
b1465	-906.711355461189	1827.42	8.3841
b1466	-950.734658498611	1915.47	0.154342
b1467	-2223.58047173398	4461.16	0.0294974
b1469	-2316.88994325932	4647.78	1.0095
b1471	-2058.93334250507	4131.87	1.20823
b1473	-1286.49417094533	2586.99	0.154979
b1475	-1197.0152756105	2408.03	1.65753
b1476	-886.508886100753	1787.02	0
b1477	-509.274158775699	1032.55	0.0714666
b1479	-2447.94224020416	4909.88	0.0474444
b1482	-597.87547469595	1209.75	0.38192
b1483	-1315.48078656686	2644.96	0.125537
b1484	-1420.457739746	2854.92	0.315598
b1485	-1264.80480834925	2543.61	0.0896137
b1486	-1398.22574463015	2810.45	0.241084
b1487	-2164.40849424615	4342.82	0.124191
b1488	-810.62721074407	1635.25	0
b1489	-3422.13696969991	6858.27	0.0618752
b1490	-1941.76318240852	3897.53	0.0430872
b1491	-1892.88144098528	3799.76	0.0450769
b1492	-2125.79528504044	4265.59	0
b1493	-1988.3139131764	3990.63	0.0412957
b1494	-3936.04559377221	7886.09	0.299917
b1495	-3303.26332472639	6620.53	0.127651
b1496	-2399.54210584808	4813.08	0.2653
b1497	-1591.77076922078	3197.54	0.211469
b1498	-2344.45703267946	4702.91	0.0443772
b1499	-1065.09687907166	2144.19	0.16056
b1501	-3240.79943167357	6495.6	0.0673297
b1502	-1248.15111337581	2510.3	0.193108
b1508	-374.861398782935	763.723	0.159268
b1510	-5507.12071894911	11028.2	0.208781
b1521	-2043.14737876797	4100.29	0.0998205
b1522	-1299.73053049923	2613.46	0.0986085
b1524	-1304.94030927682	2623.88	0
b1525	-1987.35003665903	3988.7	0.137939
b1526	-1338.91143559323	2691.82	0.134932
b1527	-1602.8191164559	3219.64	0.267665
b1528	-1630.66578773889	3275.33	0
b1529	-902.31356318675	1818.63	0
b1530	-547.336349572182	1108.67	0.142217
b1531	-523.648253535532	1061.3	0
b1532	-291.016143501095	596.032	12.0046
b1535	-1218.94335492941	2451.89	0.189171
b1536	-543.078195277648	1100.16	0.449849
b1537	-730.17264613161	1474.35	0.212704
b1538	-2895.24491856323	5804.49	0.124972
b1539	-1016.55339341377	2047.11	0
b1540	-944.442871033121	1902.89	0
b1541	-267.269849620226	548.54	0
b1542	-2119.92727921722	4253.85	0.154784
b1549	-806.110241608329	1626.22	0.130677
b1555	-669.491150366101	1352.98	0.480221
b1559	-2154.54083802168	4323.08	10000
b1560	-2220.03634550719	4454.07	0.23969
b1579	-3585.66495285898	7185.33	0.0452251
b1589	-851.515313205437	1717.03	0.267141
b1590	-1210.33161132528	2434.66	0.274832
b1591	-845.292182575771	1704.58	0
b1592	-1855.00364682954	3724.01	0.105327
b1593	-995.504051448978	2005.01	0.224987
b1594	-1712.81342056219	3439.63	0.0256004
b1595	-1258.34322010201	2530.69	0.076732
b1596	-1757.76457180328	3529.53	0
b1598	-1162.41346587044	2338.83	0.172453
b1599	-435.810636700344	885.621	0
b1600	-488.986964479841	991.974	0
b1601	-1416.53570313626	2847.07	0.036744
b1602	-1896.74745970188	3807.49	0
b1603	-2134.43717727241	4282.87	0.0653917
b1604	-1289.9190038384	2593.84	0.661097
b1605	-1898.24652100512	3810.49	0.0467359
b1606	-1017.43017385177	2048.86	0.176978
b1607	-447.126010131106	908.252	14.5571
b1608	-979.615767477166	1973.23	0.0406703
b1609	-1819.23181592957	3652.46	0.158316
b1610	-1274.80953418251	2563.62	0.20527
b1611	-1995.02495388233	4004.05	0.0343532
b1612	-2354.69402817157	4723.39	0.0143245
b1613	-1657.21552375033	3328.43	0.0767538
b1614	-2082.49543108138	4178.99	0.110353
b1615	-1819.84253544819	3653.69	0.399048
b1616	-1938.54546122893	3891.09	0.165592
b1617	-2442.71767283954	4899.44	0
b1618	-832.837203654806	1679.67	0.161522
b1619	-1161.75155433936	2337.5	0.853608
b1620	-1461.55727587074	2937.11	0.0320892
b1621	-2248.62208815256	4511.24	0.014148
b1622	-1728.06938414821	3470.14	0.0434816
b1623	-1376.49398060207	2766.99	0.0618258
b1624	-1511.07824441636	3036.16	0.0820963
b1625	-283.250180221821	580.5	0.000466589
b1626	-625.897019990746	1265.79	16.5521
b1627	-755.668415384323	1525.34	16.9483
b1628	-787.093979273351	1588.19	0.210881
b1629	-3082.48408675498	6178.97	0.189684
b1630	-1488.46755545461	2990.94	0.166007
b1631	-849.112733857711	1712.23	0.160902
b1632	-944.257243788078	1902.51	0.353789
b1633	-876.048653171763	1766.1	0
b1634	-2051.65587544964	4117.31	0.0454087
b1636	-1193.85391408098	2401.71	0.0539797
b1637	-1752.69958742499	3519.4	0
b1638	-921.670734992299	1857.34	0.0548317
b1639	-356.807375352339	727.615	0.0433812
b1640	-1595.20291117745	3204.41	0.0216493
b1641	-616.523253304298	1247.05	10.7139
b1642	-588.80501062334	1191.61	0
b1643	-312.953549713811	639.907	0
b1644	-1279.54284715794	2573.09	0.140883
b1645	-2915.56528190192	5845.13	0.101696
b1646	-717.461842580607	1448.92	0.0554414
b1647	-1239.28156003756	2492.56	0.172439
b1648	-519.267751798378	1052.54	0.308088
b1649	-888.713123026259	1791.43	0.27482
b1650	-1567.18800812072	3148.38	0.0214266
b1651	-544.666217206748	1103.33	0
b1652	-880.624983554261	1775.25	0.180703
b1654	-468.234240549282	950.468	29.2044
b1655	-1090.75582583271	2195.51	0.00217193
b1656	-787.431244083257	1588.86	0
b1657	-1595.41379531396	3204.83	0.13309
b1658	-1436.40097936233	2886.8	0.0410484
b1659	-1276.39883732337	2566.8	0
b1660	-1707.98762750813	3429.98	0.214151
b1661	-1578.30535422727	3170.61	0
b1662	-903.245513541414	1820.49	0
b1663	-1918.68213931954	3851.36	0.0862089
b1664	-1767.46558585536	3548.93	0.146501
b1667	-400.365968782618	814.732	0.00060503
b1668	-2260.2357462507	4534.47	0.138514
b1669	-1130.05213723851	2274.1	0.494866
b1670	-1112.55121018136	2239.1	0.151172
b1671	-1009.35086839983	2032.7	0.240784
b1672	-890.672898742513	1795.35	0.746216
b1673	-2934.37886893089	5882.76	0
b1674	-852.671055150912	1719.34	0
b1675	-272.915107516053	559.83	0
b1676	-1908.02155951858	3830.04	0
b1677	-308.170284728555	630.341	2e-07
b1678	-1391.34679597834	2796.69	0.212694
b1679	-617.778285168405	1249.56	0.0796207
b1680	-1718.90445712288	3451.81	0.0415306
b1681	-1809.12609347246	3632.25	0.192877
b1682	-1042.85024414789	2099.7	0.0579872
b1683	-2144.95664616254	4303.91	0
b1684	-489.879970522705	993.76	0.0011521
b1685	-365.674099921051	745.348	26.3759
b1686	-569.563882846952	1153.13	0.327007
b1687	-4372.40626908676	8758.81	0.0755934
b1688	-1494.02489233592	3002.05	0.127808
b1689	-549.897919315983	1113.8	0.136795
b1691	-1804.35307875847	3622.71	0.0911671
b1692	-1246.45925144867	2506.92	0.033949
b1693	-1075.39858538403	2164.8	0.127571
b1702	-3313.97945496107	6641.96	0.0274722
b1703	-1143.96407067496	2301.93	0
b1704	-1455.81569582179	2925.63	0.309462
b1705	-281.198788511853	576.398	0.188857
b1706	-2027.61472787753	4069.23	0.249602
b1707	-972.207459192386	1958.41	0
b1708	-668.189002059665	1350.38	0.110391
b1709	-1049.45758021755	2112.92	0.0600718
b1710	-810.362943961198	1634.73	0.254398
b1711	-1342.45505934787	2698.91	0.0813981
b1712	-397.744835897697	809.49	0.0537364
b1713	-3357.29139134134	6728.58	0.0136
b1714	-1373.94046647317	2761.88	0.0384956
b1716	-481.594355892715	977.189	5.55112e-17
b1718	-713.197299551421	1440.39	0.000436796
b1719	-2645.32724491852	5304.65	0
b1722	-1047.52011663445	2109.04	0.128438
b1723	-1273.4620175549	2560.92	0.134508
b1724	-393.304817774626	800.61	0
b1725	-1226.18262140326	2466.37	0.075044
b1726	-737.844567794863	1489.69	0.0537114
b1727	-940.300860638683	1894.6	0.162196
