gene_id	likelihood	aic	w
b2551	-4563.53888812355	9143.08	0.0687707
b2553	-1156.26961128936	2328.54	0.0238167
b2554	-5627.88518246082	11271.8	0.0754114
b2557	-17840.6136085576	35697.2	0.0980343
b2558	-8425.81058667366	16867.6	0.198506
b2559	-2894.50439215489	5805.01	0.182865
b2562	-1299.55406211407	2615.11	0.0848781
b2563	-1960.24136878145	3936.48	0.124455
b2564	-3526.4241020783	7068.85	0.131738
b2565	-3673.8074888449	7363.61	0.13189
b2566	-3785.46176092796	7586.92	0.0685594
b2567	-2591.25599886242	5198.51	0.0505978
b2568	-5171.33080222866	10358.7	0.1614
b2569	-6809.42559279248	13634.9	0.0471481
b2571	-5371.06606506062	10758.1	0.21361
b2572	-3521.71533769602	7059.43	0.235497
b2573	-1981.0310130902	3978.06	0.0513384
b2576	-6211.38332937916	12438.8	0.112113
b2580	-3468.22253785367	6952.45	0.118912
b2581	-5842.83692470533	11701.7	0.218393
b2584	-14124.0845727228	28264.2	0.142131
b2585	-6845.73128281899	13707.5	0.128094
b2592	-10790.3875119757	21596.8	0.0652828
b2594	-4406.0241301608	8828.05	0.0956072
b2595	-3358.90614750865	6733.81	0.120774
b2597	-1553.11389331086	3122.23	0.159299
b2599	-6031.93795382872	12079.9	0.130997
b2600	-5335.46942643809	10686.9	0.104834
b2601	-5054.30912437891	10124.6	0.102555
b2606	-916.930003208262	1849.86	0.0846192
b2607	-2711.68431413188	5439.37	0.132827
b2608	-2203.23209942314	4422.46	0.158538
b2609	-868.434287001028	1752.87	0.140574
b2610	-5367.44314288978	10750.9	0.0535737
b2611	-4152.81804481537	8321.64	0.151317
b2614	-2787.37516313121	5590.75	0.171405
b2615	-4100.33692450361	8216.67	0.103658
b2616	-8691.54347655084	17399.1	0.146113
b2618	-1647.65884302078	3311.32	0.166773
b2619	-2302.44278687221	4620.89	0.10884
b2620	-1977.280017969	3970.56	0.0564257
b2678	-5217.42327780458	10450.8	0.112992
b2684	-2543.37762574844	5102.76	0.122012
b2687	-2100.12551572992	4216.25	0.074745
b2688	-8143.24923093939	16302.5	0.132631
b2697	-11880.2680574771	23776.5	0.112309
b2699	-3960.85185048268	7937.7	0.0771462
b2733	-11823.4295617223	23662.9	0.0878573
b2742	-6126.34399164315	12268.7	0.277217
b2743	-2962.96533728549	5941.93	0.130364
b2744	-3935.96958614457	7887.94	0.138015
b2746	-1941.27497289124	3898.55	0.0771267
b2747	-4044.69211665851	8105.38	0.214426
b2748	-1455.67676765533	2927.35	0.148841
b2750	-3191.84470093015	6399.69	0.149981
b2751	-7225.11916399438	14466.2	0.139754
b2752	-3448.37767821098	6912.76	0.0474565
b2762	-3608.51457530521	7233.03	0.10559
b2763	-7892.82745045446	15801.7	0.0922031
b2764	-9282.63533448935	18581.3	0.149907
b2765	-1569.58870359941	3155.18	0.0878536
b2777	-3349.71654559077	6715.43	0.12005
b2779	-4277.56379878882	8571.13	0.0721371
b2780	-6187.91355897844	12391.8	0.0645781
b2781	-4065.77045395227	8147.54	0.152824
b2784	-9625.54184242837	19267.1	0.0746155
b2785	-7269.08786288544	14554.2	0.245185
b2786	-15257.1515118428	30530.3	0.203431
b2790	-2479.01982292734	4974.04	0.182614
b2794	-4454.51265309977	8925.03	0.130066
b2795	-6107.326210603	12230.7	0.088325
b2796	-6072.72955315653	12161.5	0.120155
b2798	-4339.34629585144	8694.69	0.166955
b2805	-3598.72599893459	7213.45	0.163104
b2806	-5276.50801902284	10569	0.102542
b2807	-2087.68633213104	4191.37	0.147054
b2808	-3897.64828241461	7811.3	0.0506293
b2810	-6984.77408573166	13985.5	0.228074
b2811	-2781.19060541803	5578.38	0.250174
b2812	-3968.29684828965	7952.59	0.101836
b2817	-6476.05412461843	12968.1	0.120167
b2819	-11399.04414619	22814.1	0.208904
b2820	-21013.8462337465	42043.7	0.208122
b2821	-16693.2181994988	33402.4	0.185183
b2822	-19440.3596949848	38896.7	0.18046
b2827	-3281.54370502142	6579.09	0.0598443
b2828	-4142.01755365031	8300.04	0.10042
b2829	-11395.9157891526	22807.8	0.125186
b2830	-2148.58061625098	4313.16	0.0824964
b2831	-3637.73264327403	7291.47	0.129459
b2838	-6717.85547763129	13451.7	0.135889
b2890	-6281.5761082707	12579.2	0.0977511
b2892	-9122.59921807933	18261.2	0.133199
b2893	-4141.73556073508	8299.47	0.200169
b2894	-4416.90624644908	8849.81	0.0988908
b2895	-2529.71093151669	5075.42	0.120564
b2896	-2661.69601898525	5339.39	0.302263
b2897	-1192.48782827191	2400.98	0.11832
b2898	-5430.81551457086	10877.6	0.192751
b2903	-12670.9670931649	25357.9	0.108055
b2904	-1818.40891735385	3652.82	0.154014
b2905	-5084.23287775941	10184.5	0.112151
b2906	-6597.91365977726	13211.8	0.155732
b2907	-7186.47070137311	14388.9	0.219498
b2908	-6515.88290908225	13047.8	0.125106
b2909	-3194.37877927624	6404.76	0.178997
b2910	-1391.55447865189	2799.11	0.118694
b2912	-3472.58199319442	6961.16	0.199269
b2913	-5476.99836432111	10970	0.0980782
b2914	-2946.19320659242	5908.39	0.10335
b2916	-3768.96387982339	7553.93	0.0438552
b2922	-4002.24787299039	8020.5	0.182775
b2924	-4908.59846282851	9833.2	0.206881
b2925	-3880.28264822816	7776.57	0.0887597
b2926	-4307.90278443156	8631.81	0.0792336
b2935	-8612.40268162115	17240.8	0.0931767
b2937	-3867.68720222547	7751.37	0.0617989
b2938	-8224.14238913905	16464.3	0.0678483
b2942	-4311.55886155316	8639.12	0.0549103
b2944	-2896.31007271405	5808.62	0.175291
b2946	-3817.51870745093	7651.04	0.169564
b2948	-3041.1171006122	6098.23	0.149957
b2949	-2141.5112831196	4299.02	0.0957098
b2951	-3662.27862252753	7340.56	0.191632
b2952	-3060.39395917273	6136.79	0.198873
b2954	-2859.22540518948	5734.45	0.118178
b2955	-5740.18512219162	11496.4	0.0893157
b2958	-4094.3096882065	8204.62	0.192342
b2960	-3285.17824898606	6586.36	0.134259
b2961	-5426.84173022206	10869.7	0.163589
b2962	-1115.79902319098	2247.6	0.097067
b2963	-5036.68063349141	10089.4	0.100335
b3005	-2074.91413019595	4165.83	0.140143
b3006	-4403.80667338987	8823.61	0.170013
b3008	-6274.89547492751	12565.8	0.143074
b3012	-5413.59125743474	10843.2	0.247649
b3017	-7241.46957427106	14498.9	0.149133
b3018	-3825.41201563666	7666.82	0.140572
b3019	-10040.084519383	20096.2	0.0910914
b3030	-7559.26227670425	15134.5	0.0529456
b3031	-2846.41898072752	5708.84	0.152015
b3032	-4242.73337315819	8501.47	0.16475
b3034	-3208.2063342219	6432.41	0.17361
b3035	-7517.9726294897	15051.9	0.152166
b3037	-3337.37855044944	6690.76	0.161652
b3038	-5256.9102443835	10529.8	0.0838922
b3041	-2908.75371107861	5833.51	0.100015
b3042	-1999.26025906007	4014.52	0.227183
b3052	-6797.56214843698	13611.1	0.0885132
b3053	-15581.5691670321	31179.1	0.158834
b3055	-3190.37863544214	6396.76	0.206415
b3056	-6622.87374639253	13261.7	0.159817
b3058	-1922.34419361368	3860.69	0.178074
b3059	-3040.47797080261	6096.96	0.114441
b3064	-4536.29572398468	9088.59	0.071471
b3065	-446.189364659494	908.379	0
b3066	-8642.80321178412	17301.6	0.127453
b3067	-6363.59384658927	12743.2	0.052023
b3088	-5026.5320742893	10069.1	0.140392
b3095	-3423.41444628624	6862.83	0.124521
b3114	-11957.9441156305	23931.9	0.0961428
b3146	-3951.32267304191	7918.65	0.0944648
b3147	-12656.892784426	25329.8	0.29186
b3149	-2425.03422358426	4866.07	0.0486351
b3150	-2954.19000069168	5924.38	0.151474
b3154	-2706.87325703664	5429.75	0.255754
b3155	-2017.21521457879	4050.43	0.278557
b3156	-2718.21198186008	5452.42	0.198231
b3162	-7487.0607227021	14990.1	0.109086
b3163	-3313.07148621819	6642.14	0.187471
b3164	-8305.75733668627	16627.5	0.100556
b3165	-882.116967294791	1780.23	0.1612
b3166	-4999.82454690859	10015.6	0.126098
b3167	-1820.63661991815	3657.27	0.0970753
b3168	-10572.7065076443	21161.4	0.114491
b3169	-5824.40107666052	11664.8	0.0895163
b3170	-1681.17007155646	3378.34	0.104792
b3175	-1457.78144021123	2931.56	0.160696
b3176	-6044.55898092929	12105.1	0.0720976
b3177	-4394.14566709408	8804.29	0.143913
b3178	-7118.48226520991	14253	0.0605567
b3179	-2229.82818748598	4475.66	0.0620685
b3180	-1190.15979201303	2396.32	0.145527
b3181	-2011.96859392065	4039.94	0.0778925
b3183	-5147.92841758026	10311.9	0.088688
b3185	-919.032816945588	1854.07	0.0612745
b3186	-911.39818956186	1838.8	0.189069
b3187	-4479.59434431223	8975.19	0.0955801
b3188	-1501.32975094954	3018.66	0.149945
b3189	-5342.83863612967	10701.7	0.0623005
b3190	-1107.9368745121	2231.87	0.11039
b3192	-3000.55156480687	6017.1	0.112824
b3193	-2740.64260349209	5497.29	0.171796
b3194	-3375.16799735075	6766.34	0.0811691
b3195	-3941.01912876844	7898.04	0.0905047
b3197	-4800.3707778093	9616.74	0.138952
b3198	-2806.99272046684	5629.99	0.147025
b3199	-3028.15377659314	6072.31	0.202085
b3200	-2832.23892730347	5680.48	0.163783
b3201	-2906.41715260254	5828.83	0.0547867
b3202	-6431.03072111902	12878.1	0.106979
b3204	-2279.02746702298	4574.05	0.103518
b3205	-3272.73671834337	6561.47	0.0325909
b3206	-1234.59984957533	2485.2	0.0899751
b3209	-3556.94582043363	7129.89	0.167245
b3210	-11359.180373515	22734.4	0.106618
b3228	-2558.78330227324	5133.57	0.151497
b3229	-2633.04953066692	5282.1	0.101546
b3230	-1096.18936202731	2208.38	0.0967682
b3231	-1103.52026061298	2223.04	0.138063
b3232	-6172.68754883294	12361.4	0.154703
b3233	-1817.5185920675	3651.04	0.149262
b3235	-5458.5488204916	10933.1	0.12924
b3237	-2024.43995903958	4064.88	0.0843533
b3244	-6796.33733553787	13608.7	0.116917
b3247	-5943.01640730895	11902	0.0537678
b3249	-2330.05716699289	4676.11	0.141061
b3250	-4878.4688905937	9772.94	0.113835
b3251	-3679.02761270883	7374.06	0.0263944
b3255	-1969.30991066144	3954.62	0.191379
b3256	-4997.29674294555	10010.6	0.0609307
b3259	-4031.42041984199	8078.84	0.0952402
b3261	-694.355685710017	1404.71	0.00966939
b3281	-5028.62658669868	10073.3	0.170397
b3282	-3356.55999394779	6729.12	0.208533
b3287	-2168.82001060808	4353.64	0.0673796
b3288	-4972.2642545153	9960.53	0.147559
b3289	-7303.11344556337	14622.2	0.160581
b3290	-5968.24043236974	11952.5	0.0455538
b3294	-956.803049243089	1929.61	0.0719771
b3295	-2310.2924549695	4636.58	0.0239926
b3296	-1690.36199254991	3396.72	0.0924443
b3298	-1083.62791330922	2183.26	0.134472
b3300	-3782.25719392572	7580.51	0.0367172
b3301	-1375.81874951436	2767.64	0.133516
b3302	-489.794249229548	995.588	0.116178
b3303	-1295.54177697068	2607.08	0.0824074
b3304	-912.886659676798	1841.77	0.116771
b3305	-1610.32971134927	3236.66	0.137132
b3306	-1030.37862191235	2076.76	0.136944
b3307	-801.695386239485	1619.39	0.134409
b3308	-1396.80156903744	2809.6	0.0830343
b3309	-887.335084742755	1790.67	0.099184
b3313	-984.451496925146	1984.9	0.0877295
b3314	-1819.37497234693	3654.75	0.0471168
b3315	-788.534341191113	1593.07	0.0788047
b3316	-613.609703300106	1243.22	0.0397067
b3317	-2256.55908508728	4529.12	0.0566301
b3318	-757.355878948828	1530.71	0.143259
b3319	-1615.93426721897	3247.87	0.0667009
b3321	-684.183095184961	1384.37	0.0416172
b3340	-7015.91492953614	14047.8	0.123286
b3341	-1306.26260187343	2628.53	0.0578366
b3342	-1011.43968169424	2038.88	0.0405405
b3344	-2224.16703964966	4464.33	0.221511
b3345	-2293.78256808524	4603.57	0.19372
b3346	-3140.80096702941	6297.6	0.075664
b3347	-4045.86079259818	8107.72	0.184881
b3349	-2218.76460871976	4453.53	0.142456
b3352	-8850.51082541028	17717	0.0988205
b3354	-1102.09914503107	2220.2	0.248366
b3356	-1833.22443387398	3682.45	0.0958569
b3357	-2030.32797130402	4076.66	0.0100197
b3360	-3009.83827693225	6035.68	0.150101
b3363	-2642.23375380006	5300.47	0.122303
b3368	-8072.74090180962	16161.5	0.197186
b3384	-4373.18618327917	8762.37	0.0823166
b3386	-2985.05373008254	5986.11	0.0814463
b3387	-4247.35600983931	8510.71	0.151538
b3388	-7419.7835466403	14855.6	0.303262
b3389	-5345.92149544911	10707.8	0.137739
b3396	-12261.1150629089	24538.2	0.116165
b3397	-2900.62683763122	5817.25	0.146908
b3398	-13658.3821395626	27332.8	0.286198
b3400	-1977.73985409103	3971.48	0.137687
b3401	-4488.42106062749	8992.84	0.158202
b3403	-7289.92174295158	14595.8	0.0892974
b3404	-6529.15365873953	13074.3	0.109001
b3405	-2758.34545376513	5532.69	0.0461079
b3406	-2269.43412373786	4554.87	0.0977458
b3407	-10275.1830019648	20566.4	0.0972754
b3412	-4581.99281576171	9179.99	0.209871
b3414	-2279.23089983614	4574.46	0.0523208
b3423	-3480.59141022954	6977.18	0.0724405
b3424	-4956.69744858456	9929.39	0.227773
b3425	-1796.59646469262	3609.19	0.177952
b3426	-7615.88879808738	15247.8	0.115727
b3433	-4753.09721492298	9522.19	0.0839137
b3437	-2596.57380040543	5209.15	0.155068
b3438	-5116.20081053862	10248.4	0.101433
b3439	-3149.89905473143	6315.8	0.110939
b3458	-5953.36753346752	11922.7	0.190856
b3461	-3162.10059386309	6340.2	0.073269
b3462	-5385.9537502111	10787.9	0.142552
b3463	-2765.38272707824	5546.77	0.0692977
b3464	-7860.54239779364	15737.1	0.216859
b3465	-3335.59004426762	6687.18	0.20447
b3466	-1583.5033982508	3183.01	0.21
b3469	-14870.901922768	29757.8	0.283424
b3470	-1219.19242020398	2454.38	0.118564
b3471	-3355.82829206956	6727.66	0.115269
b3493	-7189.61086706475	14395.2	0.110694
b3495	-1670.78504801399	3357.57	0.0483975
b3498	-9355.21371232755	18726.4	0.103701
b3499	-3920.9889771337	7857.98	0.10035
b3500	-6031.6252717483	12079.3	0.0804284
b3540	-4434.74960216799	8885.5	0.070595
b3541	-4173.68902565692	8363.38	0.0629351
b3542	-3897.19073214434	7810.38	0.0704578
b3543	-3981.29249767662	7978.58	0.0500541
b3549	-3420.75340067569	6857.51	0.235462
b3559	-9371.94203454717	18759.9	0.103721
b3560	-2975.80217675068	5967.6	0.028124
b3606	-2186.75753819749	4389.52	0.0978839
b3607	-3485.70773761428	6987.42	0.0676392
b3608	-4771.18172387861	9558.36	0.097941
b3609	-1806.58175548426	3629.16	0.0926552
b3611	-2269.9971224863	4555.99	0.19711
b3613	-7271.71845034467	14559.4	0.190492
b3614	-5467.02807720738	10950.1	0.199476
b3619	-3965.98338151217	7947.97	0.0726242
b3620	-5261.21566985447	10538.4	0.130374
b3621	-6076.08937319081	12168.2	0.206254
b3632	-8359.29498848749	16734.6	0.221857
b3633	-6447.07081326837	12910.1	0.115281
b3634	-2467.78252580279	4951.57	0.120791
b3635	-4128.53008398474	8273.06	0.103514
b3636	-458.596898698826	933.194	0.0613646
b3637	-652.6828314706	1321.37	0.161372
b3639	-6072.73669154301	12161.5	0.143111
b3640	-1968.79961013804	3953.6	0.0947078
b3641	-2568.24290232492	5152.49	0.0714698
b3642	-2841.3139699488	5698.63	0.0815388
b3643	-3254.47140130535	6524.94	0.101963
b3644	-3827.70634900553	7671.41	0.0766434
b3648	-2596.06733183323	5208.13	0.10138
b3649	-819.789193342461	1655.58	0.116754
b3650	-8089.60479519934	16195.2	0.050789
b3652	-10164.9592308921	20345.9	0.103369
b3671	-9594.03396158053	19204.1	0.172387
b3699	-9321.3877856463	18658.8	0.0735118
b3700	-4985.23987626062	9986.48	0.10623
b3701	-4735.60755288581	9487.22	0.0632217
b3702	-5381.75147181689	10779.5	0.057611
b3704	-1256.4407246804	2528.88	0.143231
b3705	-7194.76370895198	14405.5	0.130315
b3706	-6207.29798975331	12430.6	0.0840884
b3725	-3037.24955894872	6090.5	0.0660686
b3727	-4018.10924599396	8052.22	0.0672283
b3728	-4689.6422970284	9395.28	0.139975
b3729	-8024.74494493408	16065.5	0.0952637
b3730	-6806.55930558321	13629.1	0.128165
b3731	-1544.78346014558	3105.57	0.0982188
b3732	-4221.07687394779	8458.15	0.0493438
b3733	-2940.34914801071	5896.7	0.0964998
b3734	-4918.59108999252	9853.18	0.0540926
b3735	-2228.1087396234	4472.22	0.212571
b3736	-1585.36391899232	3186.73	0.1236
b3740	-3350.491999929	6716.98	0.152086
b3741	-8248.59889944773	16513.2	0.072442
b3742	-2443.09458164659	4902.19	0.197205
b3743	-1904.00100415016	3824	0.0572308
b3750	-5213.17600644975	10442.4	0.182975
b3764	-1464.00445107713	2944.01	0.126905
b3769	-1273.07205255063	2562.14	0.246776
b3770	-3750.99483780026	7517.99	0.0537512
b3771	-7974.31320860325	15964.6	0.0577397
b3772	-7089.09513114602	14194.2	0.0799748
b3773	-4677.1669264067	9370.33	0.0827227
b3774	-5672.53382836062	11361.1	0.063042
b3778	-9253.05726951471	18522.1	0.0684816
b3779	-7867.44112416213	15750.9	0.150513
b3780	-5178.06231993961	10372.1	0.0717178
b3781	-1319.40661530123	2654.81	0.0940275
b3783	-3890.07187598163	7796.14	0.0152821
b3784	-5669.98907073881	11356	0.13343
b3785	-5945.09811116415	11906.2	0.16647
b3786	-5751.619265966	11519.2	0.11832
b3787	-6160.08770781002	12336.2	0.11488
b3790	-3959.49267342484	7934.99	0.338386
b3791	-5235.66877791122	10487.3	0.110201
b3792	-6455.10228982402	12926.2	0.157171
b3793	-6758.17195322049	13532.3	0.115867
b3794	-4014.67833734095	8045.36	0.14672
b3803	-6782.51383242396	13581	0.245374
b3804	-4372.3535315353	8760.71	0.277162
b3805	-5104.87933874243	10225.8	0.171972
b3806	-11374.5300998325	22765.1	0.10538
b3809	-3596.99294607276	7209.99	0.0886006
b3810	-4022.91316316197	8061.83	0.21718
b3811	-4735.76525240774	9487.53	0.153495
b3812	-4098.16353682328	8212.33	0.219616
b3813	-8740.36336895956	17496.7	0.0499521
b3816	-3871.83728098283	7759.67	0.0640287
b3819	-5001.72073198507	10019.4	0.160091
b3820	-2591.39942799075	5198.8	0.206033
b3822	-8607.4393611446	17230.9	0.0961932
b3829	-10349.4675039043	20714.9	0.0984448
b3831	-3239.53923362102	6495.08	0.0839632
b3832	-7892.79035557182	15801.6	0.157496
b3833	-3327.87275419271	6671.75	0.0842445
b3834	-3806.48828534511	7628.98	0.321869
b3835	-7655.32916233525	15326.7	0.0921159
b3839	-3797.72150399264	7611.44	0.11602
b3842	-2687.23823374002	5390.48	0.149403
b3843	-6324.58266547178	12665.2	0.061098
b3844	-3545.61194926438	7107.22	0.116763
b3847	-6704.03404001035	13424.1	0.122514
b3848	-3188.03883616064	6392.08	0.217332
b3849	-6341.17283348798	12698.3	0.0592039
b3850	-3287.34974220068	6590.7	0.208371
b3856	-2938.74454186683	5893.49	0.237696
b3859	-5601.9613967505	11219.9	0.17263
b3860	-3179.89064069041	6375.78	0.145234
b3863	-13321.2621769366	26658.5	0.114944
b3865	-2944.45303481776	5904.91	0.118355
b3868	-6377.80457131618	12771.6	0.0759945
b3869	-4741.88986906507	9499.78	0.0735507
b3870	-5447.37315979711	10910.7	0.0814366
b3871	-6814.51195207672	13645	0.0841318
b3885	-3230.59586627921	6477.19	0.159406
b3887	-2062.3006284608	4140.6	0.141321
b3908	-2534.04885111427	5084.1	0.0912678
b3911	-5996.25998816747	12008.5	0.0752181
b3912	-2782.83610140464	5581.67	0.0546191
b3916	-3944.80331169986	7905.61	0.0816235
b3917	-4521.24201269128	9058.48	0.0862026
b3919	-3191.23430639886	6398.47	0.109081
b3920	-3879.38578898392	7774.77	0.33298
b3924	-3854.56261188521	7725.13	0.116774
b3926	-6385.18151860743	12786.4	0.0784315
b3927	-4772.55228943103	9561.1	0.225098
b3928	-1092.50706008955	2201.01	0.150758
b3929	-1947.779476102	3911.56	0.0853306
b3931	-5084.30210248712	10184.6	0.0777644
b3932	-1972.07448080783	3960.15	0.0516343
b3933	-5324.37014669552	10664.7	0.260009
b3935	-11718.125601057	23452.3	0.127191
b3936	-792.00910657531	1600.02	0.107407
b3938	-1041.78711337612	2099.57	0.0447199
b3939	-5202.23550419505	10420.5	0.119258
b3941	-3722.71789036396	7461.44	0.064542
b3957	-5615.94840294412	11247.9	0.11326
b3959	-3535.67249389729	7087.34	0.104207
b3960	-6139.12907294184	12294.3	0.0964077
b3961	-4011.89959190884	8039.8	0.0637263
b3962	-5978.63526420971	11973.3	0.0786393
b3963	-2799.18097431699	5614.36	0.0733866
b3964	-2064.08602307707	4144.17	0.211729
b3965	-5412.98605811917	10842	0.118095
b3967	-4625.32428706567	9266.65	0.183066
b3972	-6122.75267201246	12261.5	0.188037
b3973	-5290.53831906102	10597.1	0.126585
b3974	-4408.77852728624	8833.56	0.0699673
b3981	-1540.02094234679	3096.04	0.17499
b3982	-1739.53269709503	3495.07	0.0270046
b3983	-1245.20570226808	2506.41	0.0780684
b3984	-2253.21978216089	4522.44	0.0872205
b3985	-1362.25954341923	2740.52	0.196138
b3986	-1107.291858557	2230.58	0.1655
b3987	-12317.7841400382	24651.6	0.045942
b3988	-13710.6131487097	27437.2	0.0633991
b3990	-5550.33539628341	11116.7	0.131129
b3997	-4561.54252023691	9139.09	0.0740232
b3998	-3705.92780245876	7427.86	0.15754
b3999	-2594.43361418074	5204.87	0.0820479
b4000	-927.892902520907	1871.79	0.109491
b4005	-6162.85214812024	12341.7	0.119137
b4006	-6924.27475784483	13864.5	0.0899797
b4013	-4396.7311016284	8809.46	0.0920526
b4024	-6712.43436393981	13440.9	0.161424
b4025	-7019.56724581442	14055.1	0.0808123
b4040	-4415.69920630411	8847.4	0.124629
b4041	-11790.3522683242	23596.7	0.116732
b4043	-2503.61524552955	5023.23	0.059998
b4046	-2861.75628759473	5739.51	0.153348
b4049	-5243.06743765898	10502.1	0.125654
b4052	-5807.94311182731	11631.9	0.0688625
b4054	-6424.09970165742	12864.2	0.172419
b4058	-11249.2206159727	22514.4	0.0404298
b4059	-2242.91793892795	4501.84	0.136122
b4065	-7977.33934546869	15970.7	0.111099
b4135	-3440.41326143651	6896.83	0.239807
b4136	-10324.564588648	20665.1	0.229021
b4139	-5789.67101991753	11595.3	0.0837725
b4142	-1058.92142901207	2133.84	0.128749
b4143	-5530.03207592955	11076.1	0.0893168
b4144	-1931.49689770856	3878.99	0.17612
b4146	-5336.40310624191	10688.8	0.15823
b4147	-2095.30167938464	4206.6	0.067236
b4151	-2335.04713743173	4686.09	0.201022
b4155	-4554.19626826661	9124.39	0.0980783
b4159	-17967.1671209671	35950.3	0.149376
b4160	-4846.3072319139	9708.61	0.158863
b4161	-5142.52265967438	10301	0.120039
b4162	-2412.64002211632	4841.28	0.0769929
b4168	-2400.44556260881	4816.89	0.154806
b4169	-7902.79317520016	15821.6	0.224396
b4170	-10859.9223529237	21735.8	0.208753
b4171	-4203.28921951522	8422.58	0.138422
b4172	-1162.67107249033	2341.34	0.14048
b4173	-5382.59532339393	10781.2	0.0795287
b4174	-5783.39716266631	11582.8	0.151047
b4175	-4455.353669147	8926.71	0.120245
b4177	-4816.10835705602	9648.22	0.0872536
b4179	-11234.0363672317	22484.1	0.107504
b4180	-3178.36445661635	6372.73	0.0754607
b4200	-1215.77691063164	2447.55	0.173206
b4202	-520.331955557842	1056.66	0.0472679
b4203	-1564.69550653308	3145.39	0.19451
b4214	-3753.93884166007	7523.88	0.141051
b4217	-1013.92870799551	2043.86	0.125373
b4220	-9240.0703448916	18496.1	0.166151
b4221	-21895.9588955404	43807.9	0.203446
b4222	-1724.58194045646	3465.16	0.166561
b4226	-1911.82457043021	3839.65	0.0516842
b4232	-4116.96083514987	8249.92	0.0687537
b4233	-6241.74521770498	12499.5	0.103406
b4234	-2634.60703445237	5285.21	0.11915
b4243	-1700.65439133507	3417.31	0.0945766
b4244	-2181.76564775438	4379.53	0.12882
b4245	-4037.83685529218	8091.67	0.0856571
b4255	-1956.3531368229	3928.71	0.138257
b4258	-11586.9162312659	23189.8	0.0848581
b4259	-2207.87536011815	4431.75	0.207886
b4260	-6022.89805046624	12061.8	0.0502825
b4261	-5408.96715650049	10833.9	0.136597
b4262	-5107.3190992063	10230.6	0.0992917
b4371	-5677.71664365883	11371.4	0.183212
b4372	-2645.11308075266	5306.23	0.333997
b4373	-2497.94196224511	5011.88	0.173914
b4375	-6257.29310834884	12530.6	0.0578053
b4381	-3724.68765817792	7465.38	0.142256
b4383	-5321.17080581933	10658.3	0.0942888
b4387	-3505.95151123754	7027.9	0.199604
b4388	-4856.03418750393	9728.07	0.137579
b4389	-5612.70691357794	11241.4	0.0469039
b4391	-6334.91779119719	12685.8	0.054738
b4393	-1828.83896144657	3673.68	0.168389
b4396	-4719.27503011529	9454.55	0.158165
b4401	-2582.22712186871	5180.45	0.04066
