gene_id	likelihood	aic	w
b0845	-1666.26065074306	3348.52	0.0668094
b0846	-746.275796526929	1508.55	0.187891
b0847	-2320.2494290302	4656.5	0.0373831
b0848	-521.610199102268	1059.22	0
b0849	-335.35932850435	686.719	1.075e-06
b0850	-374.134432476473	764.269	2e-07
b0851	-1016.329749757	2048.66	0.251404
b0852	-1211.94482392955	2439.89	0
b0853	-631.050386579887	1278.1	0
b0854	-1573.77809744965	3163.56	0.0109015
b0855	-1767.95614486941	3551.91	0.0302266
b0856	-1306.72701009444	2629.45	0.114788
b0857	-1185.8765372474	2387.75	0.0458062
b0858	-645.724860305198	1307.45	2e-07
b0859	-1665.00682930836	3346.01	0.0443831
b0860	-1068.45067055864	2152.9	0.0403628
b0861	-926.511980329797	1869.02	0.0364425
b0862	-943.027643741633	1902.06	4.82475e-09
b0863	-972.30048931845	1960.6	0
b0864	-981.518925321531	1979.04	0
b0865	-916.947442087149	1849.89	0.0644903
b0866	-426.993362690061	869.987	6.96614e-11
b0867	-1121.47961282469	2258.96	19.0935
b0868	-1448.13277918407	2912.27	0.620232
b0869	-2040.78064482212	4097.56	0.0161049
b0870	-1451.14611391041	2918.29	0.0276317
b0871	-2352.65126048267	4721.3	0.252061
b0872	-1316.62187382517	2649.24	0
b0873	-2257.12312646888	4530.25	0.252785
b0874	-1261.1728526822	2538.35	0
b0876	-2271.72974131946	4559.46	0.426249
b0877	-1377.87656214882	2771.75	0.477587
b0878	-1571.36122012078	3158.72	0.0801603
b0879	-2686.31817993009	5388.64	0.130058
b0880	-298.222226860021	612.444	0
b0881	-416.189104450282	848.378	1.075e-06
b0882	-3116.16886738961	6248.34	0
b0884	-284.18007968012	584.36	5.03649e-09
b0885	-1026.67401394381	2069.35	0.104474
b0886	-2439.67961219986	4895.36	0.178244
b0887	-2501.22929850139	5018.46	0.259169
b0888	-1303.52717173669	2623.05	0
b0889	-670.558759383029	1357.12	0.201948
b0890	-5655.70849132627	11327.4	0.22377
b0891	-829.277937477991	1674.56	0
b0892	-1922.76071960954	3861.52	0.0348482
b0893	-1736.50234770257	3489	0
b0894	-3263.57222477847	6543.14	0.035395
b0895	-841.571264403787	1699.14	0
b0896	-1222.89835535924	2461.8	0.0807997
b0897	-898.86406854491	1813.73	0.0531877
b0898	-1647.08446462689	3310.17	0.0770154
b0902	-1017.75107831174	2051.5	0
b0904	-1141.18986245054	2298.38	2.0003e-07
b0905	-2431.6406369001	4879.28	0
b0906	-970.299318943711	1956.6	0
b0907	-1495.66383176103	3007.33	0.190075
b0908	-1762.40216685992	3540.8	0
b0909	-1087.64216405696	2191.28	0.0704022
b0910	-950.649040401455	1917.3	0.0582072
b0911	-2215.74404653417	4447.49	0
b0912	-380.353171394508	776.706	6.72155e-11
b0913	-3489.26428053059	6994.53	0.749247
b0914	-2458.41998199635	4932.84	0.0357932
b0915	-1327.21356232131	2670.43	21.8887
b0916	-1741.97554812782	3499.95	0.227288
b0917	-256.975176116469	529.95	0
b0918	-999.145913055928	2014.29	2.9568
b0919	-1231.40836796659	2478.82	0
b0920	-1104.82398818085	2225.65	0.200445
b0921	-1082.51464595655	2181.03	0
b0922	-1759.2049415599	3534.41	4.97208e-09
b0923	-938.609429424388	1893.22	0.0498507
b0924	-6360.26394654258	12736.5	0.0216703
b0925	-2542.40368178448	5100.81	0.596077
b0926	-743.774744802544	1503.55	2.179e-06
b0927	-881.512913264101	1779.03	17.6107
b0928	-1614.15278172329	3244.31	0
b0929	-1426.85295245113	2869.71	2.53642
b0930	-1946.57358621352	3909.15	0
b0931	-1651.34189867478	3318.68	0.124888
b0932	-3764.39506530992	7544.79	0.0290825
b0933	-1169.09949386024	2354.2	0.133008
b0934	-1162.50551304056	2341.01	0
b0936	-1487.70566401728	2991.41	0.148394
b0937	-857.956520769616	1731.91	0.0882799
b0938	-1017.15252962957	2050.31	0.170933
b0939	-985.712663131721	1987.43	2.27474
b0941	-1593.12715704543	3202.25	0.0849234
b0942	-731.650831740966	1479.3	10.8322
b0943	-781.181762971549	1578.36	21.0442
b0944	-1029.92689684602	2075.85	0.479318
b0945	-1354.61028713256	2725.22	7.26727e-12
b0946	-776.589574701383	1569.18	7.20605e-11
b0947	-1522.23056957764	3060.46	25.4901
b0948	-2939.1711072426	5894.34	0.0661033
b0949	-2654.79369156894	5325.59	0.0391982
b0950	-1703.53925312595	3423.08	0.0868013
b0951	-2268.19339566705	4552.39	0.0790985
b0952	-752.115106277499	1520.23	0.07325
b0953	-218.394446723888	452.789	0.00216304
b0954	-717.707277802259	1451.41	0
b0955	-2397.52259958504	4811.05	0.116686
b0956	-595.166864410223	1206.33	0
b0957	-1394.62782514896	2805.26	0
b0958	-689.854978512255	1395.71	7.5e-08
b0959	-844.786686929814	1705.57	1.78341e-11
b0960	-2932.9905686623	5881.98	0.218985
b0961	-600.063513238975	1216.13	0
b0962	-2790.74606254146	5597.49	0.0914158
b0963	-627.48276980796	1270.97	0
b0964	-890.488280899399	1796.98	0
b0965	-682.086210368019	1380.17	0.179756
b0966	-489.207546679373	994.415	0
b0968	-375.332407575818	766.665	0
b0969	-520.690940538742	1057.38	0
b0970	-887.269219122237	1790.54	0.0992265
b0972	-1547.95885783523	3111.92	0.271009
b0973	-2497.13829094508	5010.28	0.00809679
b0975	-831.895620547933	1679.79	0.0197268
b0976	-577.929991640974	1171.86	0.123458
b0977	-1214.55878808941	2445.12	0.112543
b0978	-2177.82856751883	4371.66	0.115002
b0979	-1546.04059807396	3108.08	0
b0980	-1764.10201709493	3544.2	0
b0981	-2942.15018538002	5900.3	0
b0982	-624.835982795445	1265.67	0.201114
b0983	-1518.435555987	3052.87	0.0537313
b0984	-2986.50963989963	5989.02	0.0292006
b0985	-1003.37869996413	2022.76	15.2732
b0986	-877.497457115334	1770.99	0
b0989	-280.891311678675	577.783	0.00311789
b0990	-278.690140695107	573.38	0
b0991	-306.233016999778	628.466	2e-07
b0993	-3824.2161747532	7664.43	0.372638
b0994	-1458.24120705973	2932.48	0.0757749
b0995	-953.254860909642	1922.51	0.0853663
b0996	-1654.8060104208	3325.61	0.0392143
b0999	-402.256855189461	820.514	0
b1000	-1282.62930172636	2581.26	0.10909
b1001	-1724.63260787842	3465.27	15.6727
b1002	-1715.1911116493	3446.38	0.548016
b1003	-307.215858516374	630.432	0.0623078
b1004	-888.022874059086	1792.05	0.0842579
b1005	-313.83704888823	643.674	5.46638
b1006	-1952.866058274	3921.73	0.0300938
b1007	-651.332139874618	1318.66	0.105591
b1008	-886.255860809523	1788.51	0.266755
b1009	-1110.13232169187	2236.26	0.1169
b1011	-1054.91212520854	2125.82	0.10633
b1013	-884.589785961306	1785.18	0.105726
b1014	-5641.25940287562	11298.5	0.0490317
b1015	-2179.07292759628	4374.15	0.0455024
b1017	-1177.61836245602	2371.24	0.192632
b1018	-1521.51686619099	3059.03	0
b1019	-1799.61032799504	3615.22	0.0862789
b1020	-1454.03900750568	2924.08	0.187742
b1033	-1323.01539409948	2662.03	2.13469e-05
b1034	-1023.76623349405	2063.53	0.0420637
b1035	-812.717105370049	1641.43	0.075413
b1036	-746.945221413558	1509.89	0.2264
b1037	-1231.3890991832	2478.78	0.0145487
b1038	-563.873463307244	1143.75	0
b1039	-520.844791795884	1057.69	0.0017884
b1041	-599.712131507152	1215.42	9.69755
b1042	-611.009720131396	1238.02	0.18129
b1043	-473.334937153895	962.67	0.181128
b1044	-450.450794666618	916.902	0.255803
b1045	-729.286993745802	1474.57	0
b1046	-2108.81439337471	4233.63	0.0563101
b1047	-1632.53130531069	3281.06	0.0373323
b1048	-2139.36371576944	4294.73	0.0428543
b1049	-3477.35443871529	6970.71	0
b1050	-325.326534090136	666.653	0.0531871
b1051	-499.08099260695	1014.16	1.09795
b1053	-1699.03552041649	3414.07	0.347252
b1054	-1290.55055311675	2597.1	0.169349
b1055	-1434.50679401625	2885.01	0.513178
b1056	-761.061255499805	1538.12	0.000445283
b1057	-780.901709945712	1577.8	0.158246
b1059	-1586.6041602913	3189.21	0.149203
b1060	-341.834060828085	699.668	0
b1061	-333.381830536345	682.764	0
b1062	-1459.06284549097	2934.13	0
b1063	-767.624122298122	1551.25	0.234719
b1064	-882.515968774374	1781.03	0
b1065	-1752.29123851578	3520.58	0.0702126
b1066	-788.786334207194	1593.57	0.000798179
b1067	-923.218933471966	1862.44	0.0292582
b1068	-1325.57028119971	2667.14	0.143067
b1069	-2073.82880869074	4163.66	0.0534972
b1070	-551.050126426691	1118.1	0
b1071	-410.883091838333	837.766	0.434668
b1072	-993.611220562157	2003.22	0.788568
b1073	-551.434705619322	1118.87	4.98828e-09
b1074	-546.937981588183	1109.88	0
b1075	-937.338569914332	1890.68	0.360381
b1076	-1841.93197419615	3699.86	0.172066
b1077	-1026.15254824444	2068.31	0.0179193
b1079	-935.07046067807	1886.14	0
b1080	-1520.77518502413	3057.55	0.0329652
b1081	-1325.87709207803	2667.75	0
b1082	-2270.00635204237	4556.01	0.354438
b1083	-1399.87743588281	2815.75	0.135195
b1084	-4622.76492890848	9261.53	0.107613
b1085	-505.312115975277	1026.62	5.06033e-11
b1086	-1376.03882883166	2768.08	0.0194662
b1087	-860.459287978829	1736.92	0
b1088	-695.442445365422	1406.88	30.8858
b1089	-226.440273966278	468.881	9.60182e-12
b1090	-1427.09442890774	2870.19	0.190219
b1091	-1312.95980383009	2641.92	0
b1092	-1300.63591516886	2617.27	0.201918
b1093	-976.865306782323	1969.73	0
b1094	-294.187081051545	604.374	7.5e-08
b1095	-1710.23533398494	3436.47	0.0688179
b1096	-1156.39233674811	2328.78	0.205009
b1097	-1455.29787342505	2926.6	0.0266464
b1098	-875.186655239523	1766.37	0
b1099	-1410.50173571769	2837	0.0556752
b1100	-1085.75403317272	2187.51	0
b1101	-1931.89836648927	3879.8	0
b1102	-3032.98941711025	6081.98	0.0762312
b1103	-477.469877880542	970.94	0
b1104	-525.815666284871	1067.63	24.5102
b1105	-871.25304777688	1758.51	0
b1106	-1148.95372169686	2313.91	0.130766
b1107	-1498.11630853978	3012.23	0.108486
b1108	-827.870682186153	1671.74	0
b1109	-1825.97476074775	3667.95	0.0918313
b1110	-723.415329347018	1462.83	0
b1111	-974.882414201072	1965.76	3.57559
b1112	-349.669828404083	715.34	8.37816
b1113	-1326.07541099242	2668.15	12.5053
b1114	-4760.23733686674	9536.47	0.0277066
b1115	-1470.73778402098	2957.48	0.0453663
b1116	-1662.31229423364	3340.62	0.0952485
b1117	-1002.73703196305	2021.47	0.0112779
b1118	-1830.86461645168	3677.73	0.0476137
b1119	-1337.60210962224	2691.2	0.133702
b1120	-1198.77281656065	2413.55	0
b1123	-1490.17957049502	2996.36	0.0127072
b1124	-1081.66098463484	2179.32	0
b1125	-1120.99901273268	2258	0
b1126	-1592.62743550474	3201.25	0.0224611
b1127	-1700.13174669939	3416.26	0.029562
b1128	-1541.44726513339	3098.89	0.0371727
b1129	-1966.61578281279	3949.23	0
b1130	-954.564973574395	1925.13	0.0314419
b1131	-1952.86727547838	3921.73	0.0110136
b1132	-864.544062215453	1745.09	0
b1133	-1561.35284781397	3138.71	0.078033
b1134	-669.830595384192	1355.66	0.0252428
b1135	-921.448355972991	1858.9	0.187313
b1136	-1767.32919037439	3550.66	0.0399718
b1140	-2955.75983119542	5927.52	1630.21
b1149	-3044.4985333013	6105	0.503488
b1151	-2089.28003758237	4194.56	0.0261782
b1152	-1847.09005323471	3710.18	0.220291
b1153	-1371.72293369405	2759.45	0.00550969
b1160	-481.047827657724	978.096	0.382845
b1161	-547.497350817579	1110.99	0.0899628
b1162	-1031.32072402748	2078.64	0.347756
b1171	-443.322878464746	902.646	0
b1174	-346.084502550562	708.169	4.81055e-09
b1175	-1106.77315285069	2229.55	0
b1176	-961.800093321208	1939.6	3.90778
b1177	-505.838258080482	1027.68	0.118649
b1178	-569.182992066482	1154.37	0.202974
b1179	-452.648471508203	921.297	0.221644
b1180	-933.899915640815	1883.8	0.134989
b1181	-652.260902055652	1320.52	0.30682
b1183	-563.374263784922	1142.75	0
b1185	-712.399955293501	1440.8	0.223841
b1186	-2130.88266652984	4277.77	0.0236121
b1187	-976.429232371911	1968.86	0
b1188	-2127.47613415153	4270.95	0.0270971
b1189	-1836.7601948908	3689.52	0
b1190	-1476.46017574172	2968.92	0.670135
b1191	-2371.58288153263	4759.17	0.0609874
b1192	-1274.9731586514	2565.95	0.0479131
b1193	-987.543695169952	1991.09	0
b1194	-1012.81030510781	2041.62	0.0581017
b1195	-418.281060262135	852.562	0.577356
b1203	-1489.67758875823	2995.36	0.217527
b1204	-792.357580538372	1600.72	0
b1205	-375.914715796367	767.829	0
b1206	-2248.19767967677	4512.4	0
b1207	-1276.05962041477	2568.12	0
b1208	-1175.47375389152	2366.95	0.199037
b1209	-848.496917269008	1712.99	1.84539
b1210	-1751.59379065827	3519.19	0.0537443
b1211	-1480.03584867358	2976.07	0
b1212	-1187.09434515076	2390.19	0.0681093
b1213	-527.660720635836	1071.32	10.9094
b1215	-1150.12063290995	2316.24	0
b1216	-1528.53227264874	3073.06	0.130831
b1217	-291.653142732947	599.306	7.5e-08
b1218	-1023.3602572679	2062.72	0.181155
b1219	-484.424017928334	984.848	0
b1220	-1763.74128908336	3543.48	0.13872
b1221	-868.88828614254	1753.78	0
b1222	-2487.36458086195	4990.73	0.070198
b1223	-1898.8072317767	3813.61	0
b1224	-7689.43814277465	15394.9	0.103882
b1225	-2120.63608090583	4257.27	0.211804
b1226	-1018.20485702571	2052.41	0.206234
b1227	-909.766857030575	1835.53	0.0731539
b1232	-1167.44427059262	2350.89	0.0684393
b1233	-615.656389913499	1247.31	0
b1234	-1346.77423310377	2709.55	0
b1235	-1363.8015062767	2743.6	0
b1236	-1197.75084588042	2411.5	0.000415354
b1237	-543.971576928548	1103.94	0
b1238	-825.753313216173	1667.51	9.07795
b1241	-3618.45301708982	7252.91	0
b1242	-886.505143078779	1789.01	0
b1243	-2250.41802048002	4516.84	0.29914
b1244	-1276.96442892634	2569.93	0.0724486
b1245	-1244.58495652209	2505.17	0
b1246	-1446.17748319212	2908.35	0.110407
b1247	-1463.60307151164	2943.21	0.128308
b1248	-566.79635601022	1149.59	0.345177
b1249	-2035.16810580697	4086.34	0
b1250	-1729.40591426629	3474.81	0.128965
b1251	-528.485232118705	1072.97	0
b1252	-988.498637810952	1993	0.0898549
b1253	-535.432736994871	1086.87	0
b1254	-718.883645680138	1453.77	0
b1255	-1006.92907433963	2029.86	5.971
b1256	-1031.22626603027	2078.45	0.243447
b1260	-1131.77434386271	2279.55	0.14685
b1261	-1686.13775501414	3388.28	0.0117038
b1262	-1908.81342008551	3833.63	0.577704
b1263	-2240.94002342574	4497.88	0.0236995
b1264	-2313.70186611853	4643.4	0.0489173
b1266	-1275.4001317535	2566.8	0.219966
b1267	-922.299474925241	1860.6	0
b1269	-1267.18198034767	2550.36	0
b1270	-836.514263665097	1689.03	0.0237689
b1271	-1061.73763579461	2139.48	0.0632228
b1272	-1457.9133928783	2931.83	0
b1273	-333.629990931089	683.26	25.0706
b1274	-3587.30854173474	7190.62	0.151025
b1275	-1349.69189652035	2715.38	0.0838442
b1276	-3814.14131095861	7644.28	0.0911625
b1277	-795.502581648447	1607.01	0
b1278	-1049.87953703602	2115.76	24.314
b1279	-408.858449473952	833.717	6.11022
b1280	-1616.91824666663	3249.84	0
b1281	-995.257232842748	2006.51	0.110476
b1282	-433.241527852617	882.483	1.99965e-07
b1284	-1053.51812095615	2123.04	0.0208766
b1286	-2690.4772676142	5396.95	0.0591793
b1288	-1065.1063682102	2146.21	0
b1289	-528.819720565856	1073.64	0.36701
b1290	-1107.77784882414	2231.56	0
b1291	-1348.22637153859	2712.45	0
b1292	-1187.96422952143	2391.93	0
b1293	-1283.87175905309	2583.74	0.0425611
b1294	-2279.95701604865	4575.91	0.0242982
b1295	-319.049075902618	654.098	1.59139e-10
b1296	-2041.97489024128	4099.95	0.0182017
b1297	-2086.82085932701	4189.64	0.109481
b1298	-1061.62517331159	2139.25	0
b1299	-754.972032131772	1525.94	0
b1300	-2219.58790334571	4455.18	0.100807
b1301	-1882.12898058226	3780.26	0.0176702
b1303	-1401.9695615265	2819.94	0.165079
b1304	-903.929424467498	1823.86	0.0534676
b1305	-305.538402404445	627.077	28.1907
b1306	-481.175138597814	978.35	1.64727e-10
b1307	-295.505120398364	607.01	0
b1308	-412.636697471233	841.273	5.06902e-09
b1310	-1932.07684713559	3880.15	0.0637168
b1311	-1239.39306912549	2494.79	0
b1313	-1547.13010064469	3110.26	0.0283001
b1314	-1124.64287189439	2265.29	0.0240456
b1315	-1438.23985248255	2892.48	33.659
b1316	-3325.15878391421	6666.32	0.318329
b1317	-979.159625236656	1974.32	0.0826133
b1320	-1477.03700945139	2970.07	0.026794
b1321	-2161.85460460617	4339.71	0.0133091
b1322	-1507.81904323914	3031.64	0.0902294
b1323	-2074.59560313286	4165.19	21.849
b1325	-1419.06744738401	2854.13	0.155055
b1326	-1106.04218299397	2228.08	0
b1327	-1302.07664136495	2620.15	15.6828
b1328	-1227.18886075301	2470.38	5.14695
b1329	-2273.87106460034	4563.74	0.0274964
b1332	-340.156729838787	696.313	0
b1333	-1310.89423798082	2637.79	0
b1334	-1034.97861615317	2085.96	0
b1335	-738.162042923117	1492.32	0.0492835
b1337	-2024.53058116934	4065.06	0.376202
b1338	-1816.12908402674	3648.26	1.25861
b1339	-1254.49680470193	2524.99	0.0182326
b1340	-786.582786387221	1589.17	0.171415
b1341	-1855.97608563003	3727.95	0.112802
b1342	-1351.15905599284	2718.32	0
b1343	-1928.81981575736	3873.64	0.233911
b1344	-1284.39257673061	2584.79	0.247575
b1358	-654.698877579059	1325.4	0.19046
b1360	-1205.78423313443	2427.57	0.189286
b1361	-1622.30188566798	3260.6	0.692271
b1371	-1290.74886972327	2597.5	0.454853
b1372	-6768.92647426957	13553.9	0.606226
b1374	-1520.61715278875	3057.23	10000
b1376	-687.718082199857	1391.44	0.205756
b1377	-1568.25772998791	3152.52	0.0393888
b1378	-5072.52212610439	10161	0.038903
b1379	-563.318737224232	1142.64	0
b1380	-1351.34657412263	2718.69	2.98458
b1381	-3846.75914384022	7709.52	0.0739294
b1382	-253.787585711349	523.575	0
b1410	-2649.98486217425	5315.97	0.130119
b1411	-1931.78038312612	3879.56	0.312906
b1412	-860.285716647304	1736.57	0.0322246
b1413	-5536.32404829195	11088.6	0.0177782
b1414	-1128.51738631846	2273.03	0.0643623
b1418	-787.71245660684	1591.42	2.52063
b1419	-228.479497759271	472.959	3.17307e-06
b1420	-225.236511170374	466.473	13.7135
b1421	-2271.09826124525	4558.2	0.165308
b1422	-1456.34060227643	2928.68	8.80712
b1423	-1801.98207581126	3619.96	0
b1424	-2288.30831862995	4592.62	0.0786504
b1425	-266.910540937813	549.821	0
b1426	-208.66206225952	433.324	1.19999e-06
b1427	-758.479664079693	1532.96	0.0665008
b1428	-1382.41738278656	2780.83	0.449516
b1429	-1381.16622590551	2778.33	0.178349
b1430	-813.95363356119	1643.91	0
b1432	-1704.2943279305	3424.59	0.765851
b1434	-736.840413171567	1489.68	0.357394
b1435	-2783.72293900893	5583.45	0.200284
b1436	-305.991559209101	627.983	0
b1438	-604.671416276476	1225.34	0
b1439	-1970.76518843224	3957.53	0.589955
b1440	-1590.73698547263	3197.47	0.124741
b1441	-1368.2665498081	2752.53	0.153949
b1443	-1077.01466039111	2170.03	0.447222
b1444	-1918.6146338449	3853.23	16.0815
b1445	-332.501463050772	681.003	0
b1446	-327.162598609748	670.325	0
b1447	-619.647988231472	1255.3	0.0349805
b1448	-769.616747815128	1555.23	0.0462815
b1449	-1867.1850802536	3750.37	0.231729
b1451	-2917.51779577574	5851.04	0.143625
b1452	-1495.60349083092	3007.21	0.115614
b1453	-2122.54430325773	4261.09	0
b1454	-890.151889800816	1796.3	0.13103
b1455	-319.622686967454	655.245	0.68147
b1461	-334.234848661807	684.47	0.0899605
b1462	-953.173230414636	1922.35	0.13001
b1463	-1171.67494793898	2359.35	0.131796
b1464	-1355.18110721757	2726.36	0.0690767
b1465	-906.707793234265	1829.42	4.47246
b1466	-950.649510592243	1917.3	0.206469
b1467	-2223.57917760032	4463.16	0.0290488
b1469	-2316.84324784526	4649.69	0.915805
b1471	-2056.92449601877	4129.85	0.430877
b1473	-1285.86552855048	2587.73	0.216919
b1475	-1196.56777575392	2409.14	25.1968
b1476	-886.270471264716	1788.54	0
b1477	-509.236261626854	1034.47	0.0601211
b1479	-2446.66406807374	4909.33	0.032896
b1482	-597.826088021257	1211.65	0.284738
b1483	-1315.40333898407	2646.81	0.144647
b1484	-1420.10415024549	2856.21	0.447301
b1485	-1262.3007232999	2540.6	0.255251
b1486	-1397.4548415181	2810.91	0.53283
b1487	-2164.17602070094	4344.35	0.0946363
b1488	-808.556047042874	1633.11	0
b1489	-3422.0335942948	6860.07	0.0551862
b1490	-1941.43859651918	3898.88	0.0584466
b1491	-1892.64246508282	3801.28	0.0376144
b1492	-2125.62699160365	4267.25	0
b1493	-1987.7627532489	3991.53	0.0318177
b1494	-3935.7337483553	7887.47	0.400954
b1495	-3302.87455961557	6621.75	0.0928167
b1496	-2399.43080887839	4814.86	0.311332
b1497	-1591.75790011729	3199.52	0.174106
b1498	-2344.3995873417	4704.8	0.0367605
b1499	-1061.90407773288	2139.81	0.0530903
b1501	-3240.33102701365	6496.66	0.0508384
b1502	-1245.96856368305	2507.94	0.0421098
b1508	-374.857285917103	765.715	0.145551
b1510	-5507.11827099849	11030.2	0.212645
b1521	-2043.12613723881	4102.25	0.0936621
b1522	-1299.71547069018	2615.43	0.112196
b1524	-1304.10351089506	2624.21	0
b1525	-1986.87718280298	3989.75	0.10005
b1526	-1338.86975368463	2693.74	0.125707
b1527	-1602.77066004648	3221.54	0.302689
b1528	-1630.3923264233	3276.78	0
b1529	-900.00155609129	1816	0
b1530	-546.577384562567	1109.15	0.261411
b1531	-523.220200406708	1062.44	0
b1532	-291.013440163111	598.027	2.11039
b1535	-1218.39467350396	2452.79	0.100993
b1536	-541.310998082947	1098.62	0.163292
b1537	-729.001402176438	1474	0.58079
b1538	-2894.62255887919	5805.25	0.0925193
b1539	-1016.09295143704	2048.19	0
b1540	-941.096394264112	1898.19	0
b1541	-267.1674274982	550.335	0
b1542	-2119.91215056045	4255.82	0.147229
b1549	-805.830934418968	1627.66	0.0998795
b1555	-669.344132250904	1354.69	0.614873
b1559	-2154.54083802131	4325.08	7476.77
b1560	-2217.37553905236	4450.75	0.361033
b1579	-3584.89474602233	7185.79	0.0708849
b1589	-851.40175076522	1718.8	0.176466
b1590	-1209.98845075381	2435.98	0.213505
b1591	-845.289664550571	1706.58	0
b1592	-1854.8723871327	3725.74	0.12201
b1593	-995.111983240948	2006.22	0.155271
b1594	-1712.69447553184	3441.39	0.0221622
b1595	-1258.27388055402	2532.55	0.086699
b1596	-1757.26612942073	3530.53	0
b1598	-1161.45823716047	2338.92	0.101821
b1599	-434.997017301109	885.994	0
b1600	-487.480039979834	990.96	0
b1601	-1416.32584484263	2848.65	0.0293349
b1602	-1896.71106114765	3809.42	0
b1603	-2133.73490309619	4283.47	0.0980311
b1604	-1289.86928751543	2595.74	0.820635
b1605	-1897.70508999234	3811.41	0.0756323
b1606	-1016.79782088144	2049.6	0.388969
b1607	-447.123455714523	910.247	4.44557
b1608	-979.615767477166	1975.23	0.042646
b1609	-1818.43288825399	3652.87	0.295482
b1610	-1274.74319410732	2565.49	0.271405
b1611	-1994.16783644493	4004.34	0.0241641
b1612	-2354.20757028743	4724.42	0.0113669
b1613	-1657.14019415261	3330.28	0.0877178
b1614	-2080.72138460565	4177.44	0.430223
b1615	-1819.2509977192	3654.5	0.259057
b1616	-1936.16852764435	3888.34	0.0990314
b1617	-2442.64858324031	4901.3	0
b1618	-832.646299532525	1681.29	0.127386
b1619	-1161.70186688989	2339.4	0.714505
b1620	-1461.55602491589	2939.11	0.0315316
b1621	-2248.24369774729	4512.49	0.0182249
b1622	-1727.52983429993	3471.06	0.0332213
b1623	-1376.41555404727	2768.83	0.0493658
b1624	-1510.96105958247	3037.92	0.0669351
b1625	-283.250180222699	582.5	1.0967e-10
b1626	-625.893782072656	1267.79	2.3318
b1627	-755.667127767319	1527.33	13.66
b1628	-786.775107835533	1589.55	3.06582
b1629	-3082.46188884676	6180.92	0.175619
b1630	-1488.41316234394	2992.83	0.192512
b1631	-849.035210064402	1714.07	0.133344
b1632	-943.595898521789	1903.19	8.91175
b1633	-875.231395788666	1766.46	0
b1634	-2051.60925714658	4119.22	0.0391141
b1636	-1193.52229050115	2403.04	0.0843181
b1637	-1750.72099424097	3517.44	0
b1638	-921.342881273398	1858.69	0.0389154
b1639	-355.499695003139	726.999	1.49216
b1640	-1594.38530871862	3204.77	0.0312119
b1641	-616.521678553684	1249.04	8.31481
b1642	-588.369037804779	1192.74	0
b1643	-312.426933978514	640.854	0
b1644	-1279.42400134849	2574.85	0.116707
b1645	-2914.68393599569	5845.37	0.134534
b1646	-716.985892600063	1449.97	0.0328346
b1647	-1239.03785539312	2494.08	0.288067
b1648	-518.500312694847	1053	0.13576
b1649	-887.72320169362	1791.45	0.18188
b1650	-1562.31982370737	3140.64	0.0108373
b1651	-544.206515382055	1104.41	0
b1652	-879.202402181299	1774.4	6.33428
b1654	-468.231124316618	952.462	7.87168
b1655	-1090.75582583517	2197.51	7.5e-08
b1656	-787.427343927147	1590.85	0
b1657	-1594.29781733218	3204.6	0.275317
b1658	-1434.525944947	2885.05	0.0241509
b1659	-1275.38400745308	2566.77	0
b1660	-1706.42894558334	3428.86	0.120698
b1661	-1577.74820037966	3171.5	0
b1662	-901.857551386364	1819.72	0
b1663	-1917.0017002772	3850	0.0578357
b1664	-1767.35852608727	3550.72	0.170515
b1667	-400.365968783386	816.732	2e-07
b1668	-2255.71439292716	4527.43	0.0575927
b1669	-1129.90342391726	2275.81	0.376319
b1670	-1112.01539328294	2240.03	0.260835
b1671	-1009.33105532456	2034.66	0.276951
b1672	-890.572001711753	1797.14	0.503092
b1673	-2934.19805264896	5884.4	0
b1674	-852.261393086837	1720.52	0
b1675	-272.865106628077	561.73	0
b1676	-1907.12912319847	3830.26	0
b1677	-308.170284726855	632.341	2e-07
b1678	-1391.03811669504	2798.08	0.305118
b1679	-616.921093697288	1249.84	0.163304
b1680	-1718.88196324576	3453.76	0.0389908
b1681	-1809.07577913855	3634.15	0.173457
b1682	-1042.41195333226	2100.82	0.0413935
b1683	-2144.46055139233	4304.92	0
b1684	-489.879970525039	995.76	7.5013e-08
b1685	-365.671909583548	747.344	12.3127
b1686	-568.350566464606	1152.7	9.66735
b1687	-4371.89934564838	8759.8	0.0627754
b1688	-1493.96153693884	3003.92	0.151175
b1689	-549.869742896848	1115.74	0.115474
b1691	-1803.2608993408	3622.52	0.153392
b1692	-1240.85980296043	2497.72	0.0104753
b1693	-1075.1559082714	2166.31	0.180636
b1702	-3313.38524284497	6642.77	0.038181
b1703	-1143.60922707505	2303.22	0
b1704	-1455.22530030814	2926.45	0.194754
b1705	-281.029103639044	578.058	0.14043
b1706	-2027.61448296039	4071.23	0.246273
b1707	-970.172025222905	1956.34	0
b1708	-667.733358452709	1351.47	0.0694284
b1709	-1048.693355766	2113.39	0.0974391
b1710	-809.059717939138	1634.12	1.0709
b1711	-1342.04875666595	2700.1	0.130476
b1712	-397.744835899143	811.49	4.97039e-09
b1713	-3357.22765126354	6730.46	0.0127341
b1714	-1373.31850955465	2762.64	0.0635669
b1716	-481.083175085081	978.166	0
b1718	-713.197299551421	1442.39	1.19992e-06
b1719	-2645.31942633355	5306.64	0
b1722	-1046.9376473719	2109.88	0.286723
b1723	-1273.46174268924	2562.92	0.135941
b1724	-390.646805931058	797.294	0
b1725	-1226.13821845719	2468.28	0.0673483
