gene_id	likelihood	aic	w
b0845	-1665.87498766828	3347.75	0.0752407
b0846	-744.945734891421	1505.89	0.0816959
b0847	-2320.14238621144	4656.28	0.0266135
b0848	-524.360253998985	1064.72	0
b0849	-335.359328504583	686.719	4.99296e-09
b0850	-374.13443247526	764.269	0.000267452
b0851	-1016.55242159239	2049.1	0.488717
b0852	-1211.91105411545	2439.82	0
b0853	-631.606192764839	1279.21	0
b0854	-1574.32391525235	3164.65	0.0148336
b0855	-1767.79816663321	3551.6	0.0294735
b0856	-1307.04569604699	2630.09	0.141494
b0857	-1186.10076929691	2388.2	0.0542348
b0858	-645.724860304157	1307.45	1.99969e-07
b0859	-1664.65960922638	3345.32	0.0609609
b0860	-1067.3074482017	2150.61	0.024111
b0861	-926.549363068306	1869.1	0.0324963
b0862	-943.027643741985	1902.06	4.99767e-09
b0863	-972.211324254215	1960.42	0
b0864	-981.99436060171	1979.99	0
b0865	-915.198555299117	1846.4	0.0653778
b0866	-426.993362690496	869.987	2.81508e-11
b0867	-1121.45430091557	2258.91	44.7916
b0868	-1448.13629627054	2912.27	0.673358
b0869	-2040.59254410076	4097.19	0.0166222
b0870	-1452.39073451565	2920.78	0.0386492
b0871	-2354.22044699495	4724.44	0.0769447
b0872	-1318.07390726614	2652.15	0
b0873	-2257.83197182551	4531.66	0.110087
b0874	-1261.63793582499	2539.28	0
b0876	-2272.58933018634	4561.18	0.957972
b0877	-1377.09578911961	2770.19	0.265804
b0878	-1571.96886670182	3159.94	0.124836
b0879	-2686.04151508439	5388.08	0.0985129
b0880	-298.885427986918	613.771	0
b0881	-416.189104450759	848.378	3.22137e-06
b0882	-3116.11433119417	6248.23	0
b0884	-284.18007968033	584.36	2e-07
b0885	-1026.184435663	2068.37	0.0946532
b0886	-2440.59032914905	4897.18	0.0745212
b0887	-2503.08218992974	5022.16	0.148536
b0888	-1303.67416419359	2623.35	0
b0889	-672.139042083314	1360.28	0.452923
b0890	-5656.15553987494	11328.3	0.114439
b0891	-830.161708751213	1676.32	0
b0892	-1921.7362492991	3859.47	0.0421431
b0893	-1734.24198498759	3484.48	0
b0894	-3263.42155237852	6542.84	0.0374576
b0895	-842.425357871637	1700.85	0
b0896	-1222.79776691153	2461.6	0.0870077
b0897	-898.652861014494	1813.31	0.0610059
b0898	-1647.07342213988	3310.15	0.0801359
b0902	-1017.70948457197	2051.42	0
b0904	-1141.18986245377	2298.38	2.17893e-06
b0905	-2432.52150888885	4881.04	0
b0906	-970.409455957004	1956.82	0
b0907	-1495.24553620231	3006.49	0.188863
b0908	-1762.46030279703	3540.92	0
b0909	-1087.93935521308	2191.88	0.0932288
b0910	-950.878318585179	1917.76	0.109281
b0911	-2216.17022925236	4448.34	0
b0912	-380.353171394662	776.706	1.19999e-06
b0913	-3493.20290974221	7002.41	0.349377
b0914	-2458.28947125656	4932.58	0.0337391
b0915	-1327.20883607171	2670.42	61.7348
b0916	-1741.9748047139	3499.95	0.211425
b0917	-256.711314571346	529.423	0
b0918	-999.412451943164	2014.82	0.222345
b0919	-1230.46102808682	2476.92	0
b0920	-1104.91164387437	2225.82	0.236371
b0921	-1081.66934677101	2179.34	0
b0922	-1759.20494155965	3534.41	1.20002e-06
b0923	-938.103213222337	1892.21	0.0423982
b0924	-6359.37659733646	12734.8	0.0224084
b0925	-2541.72783150493	5099.46	0.371031
b0926	-743.774744801724	1503.55	4.91739e-09
b0927	-881.907166536792	1779.81	0.932762
b0928	-1613.96859497502	3243.94	0
b0929	-1425.90036893947	2867.8	58.1645
b0930	-1946.79646747354	3909.59	0
b0931	-1650.00166591109	3316	0.0908083
b0932	-3767.03650359523	7550.07	0.0426986
b0933	-1168.12162265237	2352.24	0.182337
b0934	-1162.41954874655	2340.84	0
b0936	-1486.44882371955	2988.9	0.139896
b0937	-857.884127333444	1731.77	0.10284
b0938	-1016.01257972023	2048.03	0.140902
b0939	-990.641017161408	1997.28	0.0620542
b0941	-1593.23214312015	3202.46	0.0755364
b0942	-731.540716351703	1479.08	18.1129
b0943	-782.069163780601	1580.14	0.698385
b0944	-1029.98770134793	2075.98	0.311369
b0945	-1354.61028713211	2725.22	3.37022e-11
b0946	-776.589574698736	1569.18	0.0011521
b0947	-1522.73603275741	3061.47	1.27335
b0948	-2940.27764787196	5896.56	0.0999781
b0949	-2655.08864064284	5326.18	0.0496567
b0950	-1700.61311018788	3417.23	0.0156414
b0951	-2272.90488000444	4561.81	0.199669
b0952	-752.129867485315	1520.26	0.10427
b0953	-218.394446723888	452.789	0.000704015
b0954	-716.802678020191	1449.61	0
b0955	-2399.08368951748	4814.17	0.247193
b0956	-595.796178498001	1207.59	0
b0957	-1395.1666018306	2806.33	0
b0958	-689.854978510376	1395.71	0.000598659
b0959	-844.786686931534	1705.57	1.2e-06
b0960	-2933.51686408994	5883.03	0.370278
b0961	-600.304767247222	1216.61	0
b0962	-2790.90695573915	5597.81	0.187721
b0963	-627.951523334772	1271.9	0
b0964	-889.280993442198	1794.56	0
b0965	-682.003388358517	1380.01	0.0834189
b0966	-490.162215869006	996.324	0
b0968	-376.031076085961	768.062	0
b0969	-520.742056757965	1057.48	0
b0970	-886.651778686803	1789.3	0.0399707
b0972	-1548.02362613879	3112.05	0.226477
b0973	-2497.596345375	5011.19	0.00967291
b0975	-830.301362104217	1676.6	0.00760481
b0976	-577.736284732885	1171.47	0.10842
b0977	-1213.47876000109	2442.96	0.137419
b0978	-2177.25019384911	4370.5	0.134803
b0979	-1546.29832170898	3108.6	0
b0980	-1764.28311271417	3544.57	0
b0981	-2941.68537842553	5899.37	0
b0982	-625.232855019974	1266.47	0.204551
b0983	-1518.43555599074	3052.87	3.29646e-12
b0984	-2987.60270268142	5991.21	0.0429959
b0985	-1003.14501603641	2022.29	31.9338
b0986	-877.514901626072	1771.03	0
b0989	-280.891311678675	577.783	0.00116529
b0990	-278.690140695281	573.38	5.85689e-11
b0991	-306.233016999965	628.466	5.07356e-09
b0993	-3824.84043460996	7665.68	0.246603
b0994	-1460.77349770023	2937.55	0.0330025
b0995	-955.477002272213	1926.95	0.174258
b0996	-1655.08311714784	3326.17	0.063203
b0999	-402.894598295183	821.789	0
b1000	-1282.59255631809	2581.19	0.18322
b1001	-1725.80337639469	3467.61	1.09122
b1002	-1715.81115441309	3447.62	0.230327
b1003	-309.355353714366	634.711	0.374143
b1004	-887.398074866748	1790.8	0.0694165
b1005	-313.597559545527	643.195	19.6645
b1006	-1952.8850214081	3921.77	0.0337045
b1007	-650.584976926071	1317.17	0.12147
b1008	-886.267321102587	1788.53	0.294702
b1009	-1109.75149334671	2235.5	0.107607
b1011	-1054.50709618658	2125.01	0.163528
b1013	-883.212555866408	1782.43	0.0403473
b1014	-5641.54068564121	11299.1	0.0568848
b1015	-2178.53452704267	4373.07	0.0824524
b1017	-1177.65729255499	2371.31	0.202084
b1018	-1521.41679863896	3058.83	0
b1019	-1801.51972907078	3619.04	0.15837
b1020	-1454.61214717768	2925.22	0.569281
b1033	-1323.01539409948	2662.03	0.000748083
b1034	-1023.06664928912	2062.13	0.0317239
b1035	-813.162061481263	1642.32	0.104041
b1036	-745.638350228357	1507.28	0.0562652
b1037	-1231.442793487	2478.89	0.0158682
b1038	-565.422756274476	1146.85	0
b1039	-520.844791795884	1057.69	3.24938e-05
b1041	-599.209415461533	1214.42	6.85491
b1042	-610.97539249078	1237.95	0.269936
b1043	-475.074176632483	966.148	0.369011
b1044	-450.298266050034	916.597	0.146184
b1045	-729.04342878165	1474.09	0
b1046	-2105.4439814604	4226.89	0.0543904
b1047	-1631.61895322377	3279.24	0.0306782
b1048	-2139.01275202538	4294.03	0.0495325
b1049	-3479.61537295322	6975.23	0
b1050	-326.495334632872	668.991	0.0946861
b1051	-499.048338817311	1014.1	0.0669991
b1053	-1699.0810731519	3414.16	0.14803
b1054	-1292.25463352862	2600.51	0.0660708
b1055	-1435.28243020292	2886.56	1.55189
b1056	-761.061255501817	1538.12	2.00074e-07
b1057	-780.375479081226	1576.75	0.0534441
b1059	-1586.74943097661	3189.5	0.182086
b1060	-340.466149690829	696.932	0
b1061	-334.712543333327	685.425	0
b1062	-1459.33230795728	2934.66	0
b1063	-767.722342579101	1551.44	0.122278
b1064	-880.905801035872	1777.81	0
b1065	-1750.98269413289	3517.97	0.0487893
b1066	-788.786334210504	1593.57	1.9999e-07
b1067	-923.140607624878	1862.28	0.0361633
b1068	-1325.26338887483	2666.53	0.141922
b1069	-2071.00690833871	4158.01	0.0517589
b1070	-551.078974857833	1118.16	0
b1071	-410.944770702859	837.89	0.279396
b1072	-993.33509927855	2002.67	0.643802
b1073	-551.434705618757	1118.87	2.17892e-06
b1074	-547.178381650105	1110.36	0
b1075	-936.469833418056	1888.94	0.136751
b1076	-1842.11882968282	3700.24	0.207295
b1077	-1028.24429715913	2072.49	0.0801049
b1079	-935.07046067807	1886.14	0.0536316
b1080	-1521.03537385453	3058.07	0.0418095
b1081	-1326.34065610912	2668.68	0
b1082	-2269.93741216891	4555.87	0.341873
b1083	-1399.38346078461	2814.77	0.103603
b1084	-4622.89124724698	9261.78	0.115295
b1085	-505.312115974224	1026.62	0.00126887
b1086	-1374.51298501046	2765.03	0.0194639
b1087	-860.108352801853	1736.22	0
b1088	-695.442937215677	1406.89	56.09
b1089	-226.440273966819	468.881	0
b1090	-1426.98601750572	2869.97	0.225935
b1091	-1312.89827887019	2641.8	0
b1092	-1301.37301323599	2618.75	0.115167
b1093	-977.459209193798	1970.92	0
b1094	-294.187081051545	604.374	0
b1095	-1710.09663450312	3436.19	0.0488741
b1096	-1157.47753089773	2330.96	0.343043
b1097	-1454.68985425069	2925.38	0.0237842
b1098	-875.214770058434	1766.43	0
b1099	-1417.82755342712	2851.66	0.117365
b1100	-1087.83422391345	2191.67	0
b1101	-1932.01016276673	3880.02	0
b1102	-3035.71176215183	6087.42	0.22135
b1103	-477.954195390449	971.908	0
b1104	-525.382669398676	1066.77	45.4379
b1105	-871.071782465662	1758.14	0
b1106	-1148.38176830057	2312.76	0.15803
b1107	-1498.14379107425	3012.29	0.0590268
b1108	-828.429043567984	1672.86	0
b1109	-1824.84767797653	3665.7	0.0824692
b1110	-725.048689802673	1466.1	0
b1111	-974.537937248385	1965.08	13.123
b1112	-349.876922625616	715.754	0.460595
b1113	-1328.65579217447	2673.31	0.273766
b1114	-4760.56446021176	9537.13	0.0333884
b1115	-1469.37198031016	2954.74	0.0685762
b1116	-1664.65141957419	3345.3	0.0277965
b1117	-1002.32533172835	2020.65	0.0105787
b1118	-1831.67739001527	3679.35	0.0570158
b1119	-1336.86357195017	2689.73	0.0918422
b1120	-1199.37643550004	2414.75	0
b1123	-1490.31096680137	2996.62	0.0144768
b1124	-1081.69648271271	2179.39	0
b1125	-1120.32710442741	2256.65	0
b1126	-1591.5617783333	3199.12	0.0221616
b1127	-1698.65318520475	3413.31	0.0319775
b1128	-1541.8035636478	3099.61	0.0619013
b1129	-1966.86853361902	3949.74	0
b1130	-954.392565104964	1924.79	0.02636
b1131	-1951.11139510863	3918.22	0.00801373
b1132	-864.401254767536	1744.8	0
b1133	-1561.52168657937	3139.04	0.0918641
b1134	-669.669168351322	1355.34	0.0372925
b1135	-921.354314837622	1858.71	0.164795
b1136	-1765.01901337042	3546.04	0.040957
b1140	-2796.80791845089	5609.62	0.0189115
b1149	-3044.70299185375	6105.41	0.425583
b1151	-2088.50902250264	4193.02	0.0490266
b1152	-1847.27977550218	3710.56	0.0738836
b1153	-1368.94414288157	2753.89	0.00264953
b1160	-481.330489599624	978.661	0.575916
b1161	-546.208095386964	1108.42	0.105139
b1162	-1030.33802414247	2076.68	0.40976
b1171	-444.250528576384	904.501	0
b1174	-346.084502550192	708.169	1.21191e-11
b1175	-1106.34343219862	2228.69	0
b1176	-965.235757258542	1946.47	0.086102
b1177	-507.039748966737	1030.08	0.43505
b1178	-569.398899649824	1154.8	0.116464
b1179	-451.318055071236	918.636	0.284226
b1180	-933.486185443321	1882.97	0.135464
b1181	-653.352446434182	1322.7	0.917015
b1183	-564.768652417017	1145.54	0
b1185	-711.647691571625	1439.3	0.239982
b1186	-2130.5341388358	4277.07	0.0262676
b1187	-978.091399760669	1972.18	0
b1188	-2127.48087320977	4270.96	0.0245827
b1189	-1837.61429652373	3691.23	0
b1190	-1478.22660678819	2972.45	0.211853
b1191	-2371.85830722859	4759.72	0.0396442
b1192	-1275.9731038466	2567.95	0.078757
b1193	-988.623730226129	1993.25	0
b1194	-1013.04741956968	2042.09	0.0177127
b1195	-418.358996204078	852.718	0.474978
b1203	-1490.97761506296	2997.96	0.0347092
b1204	-793.986180119918	1603.97	0
b1205	-375.301628175972	766.603	0
b1206	-2247.73666729091	4511.47	0
b1207	-1275.92984820047	2567.86	0
b1208	-1175.58960518765	2367.18	0.119416
b1209	-845.480345455311	1706.96	0.0287719
b1210	-1750.70530969307	3517.41	0.0739493
b1211	-1478.55005590045	2973.1	0
b1212	-1186.94971918072	2389.9	0.0683995
b1213	-528.487333667062	1072.97	0.366917
b1215	-1150.17173932063	2316.34	0
b1216	-1528.92614423147	3073.85	0.0889657
b1217	-291.653142732798	599.306	0
b1218	-1023.67112139943	2063.34	0.257086
b1219	-485.810419517487	987.621	0
b1220	-1763.94362200631	3543.89	0.203651
b1221	-870.184526790554	1756.37	0
b1222	-2487.77244427032	4991.54	0.0994431
b1223	-1898.84493980452	3813.69	0
b1224	-7674.58822911353	15365.2	0.0788173
b1225	-2122.69235656055	4261.38	0.0464183
b1226	-1018.31021209117	2052.62	0.114834
b1227	-909.641384287152	1835.28	0.0830505
b1232	-1167.49404859772	2350.99	0.098108
b1233	-615.458173051787	1246.92	0
b1234	-1346.74806565221	2709.5	0
b1235	-1364.57799264252	2745.16	0
b1236	-1197.75084588042	2411.5	0.0534571
b1237	-544.147399857913	1104.29	0
b1238	-825.367397079009	1666.73	32.0352
b1241	-3619.05257379426	7254.11	0
b1242	-887.060379182372	1790.12	0
b1243	-2249.65274336199	4515.31	0.333389
b1244	-1277.0655380939	2570.13	0.058123
b1245	-1244.42354198272	2504.85	0
b1246	-1446.25543788469	2908.51	0.129084
b1247	-1464.20756611945	2944.42	0.0752268
b1248	-566.96252884962	1149.93	0.224607
b1249	-2035.87608122049	4087.75	0
b1250	-1728.5801186109	3473.16	0.0904785
b1251	-529.304886799724	1074.61	0
b1252	-989.887447569658	1995.77	0.155371
b1253	-535.869427943995	1087.74	0
b1254	-718.893252296757	1453.79	0
b1255	-1008.97350659416	2033.95	0.144205
b1256	-1030.35780079058	2076.72	0.232359
b1260	-1131.25885544383	2278.52	0.240013
b1261	-1687.76137620551	3391.52	0.0254591
b1262	-1909.05581798723	3834.11	0.394733
b1263	-2241.52731682688	4499.05	0.0161684
b1264	-2314.38884025838	4644.78	0.0574191
b1266	-1274.92970138095	2565.86	0.214935
b1267	-919.699393492766	1855.4	0
b1269	-1266.20066302394	2548.4	0
b1270	-836.155818655608	1688.31	0.0205432
b1271	-1061.873096915	2139.75	0.0844916
b1272	-1453.10241613463	2922.2	0
b1273	-333.627084425497	683.254	80.9795
b1274	-3585.5853934812	7187.17	0.0583668
b1275	-1349.62318920845	2715.25	0.0836452
b1276	-3814.33621294366	7644.67	0.0797006
b1277	-796.581679992379	1609.16	0
b1278	-1049.49511330951	2114.99	57.207
b1279	-408.421849476743	832.844	18.3447
b1280	-1616.7112321127	3249.42	0
b1281	-996.749390470595	2009.5	0.31066
b1282	-433.241527852617	882.483	0.00125064
b1284	-1053.06553074646	2122.13	0.0205907
b1286	-2689.59702317731	5395.19	0.0737623
b1288	-1065.40284058503	2146.81	0
b1289	-529.048819037781	1074.1	0.259233
b1290	-1107.3656548677	2230.73	0
b1291	-1348.95548590978	2713.91	0
b1292	-1189.2427495512	2394.49	0
b1293	-1283.87175905546	2583.74	5.0284e-09
b1294	-2281.7916244375	4579.58	0.0396561
b1295	-319.049075902678	654.098	2e-07
b1296	-2042.55665333511	4101.11	0.0134124
b1297	-2085.01447057012	4186.03	0.0933127
b1298	-1061.52982195285	2139.06	0
b1299	-755.866780008336	1527.73	0
b1300	-2220.41760698027	4456.84	0.070133
b1301	-1879.26433300894	3774.53	0.0085777
b1303	-1401.73522474039	2819.47	0.109428
b1304	-903.99535588745	1823.99	0.113693
b1305	-305.523946399381	627.048	58.1263
b1306	-481.175138598498	978.35	2.0002e-07
b1307	-295.949391674749	607.899	0
b1308	-412.636697471488	841.273	3.38217e-11
b1310	-1932.0335195081	3880.07	0.0714487
b1311	-1240.83681429452	2497.67	0
b1313	-1547.43771779079	3110.88	0.0360161
b1314	-1124.78342908561	2265.57	0.0298574
b1315	-1437.58701904843	2891.17	44.5386
b1316	-3324.62381005533	6665.25	0.212429
b1317	-979.488540636329	1974.98	0.106536
b1320	-1477.05293250207	2970.11	0.0316226
b1321	-2163.70014038691	4343.4	0.0166491
b1322	-1507.68168907635	3031.36	0.180638
b1323	-2074.23127653319	4164.46	52.953
b1325	-1419.30620140232	2854.61	0.119561
b1326	-1106.13031746616	2228.26	0
b1327	-1301.49053531006	2618.98	0.335322
b1328	-1226.68052151544	2469.36	0.336234
b1329	-2273.47493045899	4562.95	0.0201586
b1332	-337.805826307578	691.612	0
b1333	-1311.41748997986	2638.83	0
b1334	-1036.11592610682	2088.23	0
b1335	-737.783838250443	1491.57	0.0627844
b1337	-2023.16014119357	4062.32	0.522724
b1338	-1816.20652449854	3648.41	0.747884
b1339	-1258.4332507769	2532.87	0.0864291
b1340	-786.600044546997	1589.2	0.156301
b1341	-1856.03682143154	3728.07	0.129536
b1342	-1351.37032897649	2718.74	0
b1343	-1929.01616927016	3874.03	0.182728
b1344	-1283.81378355315	2583.63	0.0854366
b1358	-654.772753664245	1325.55	0.0757899
b1360	-1204.30098559428	2424.6	0.182534
b1361	-1622.49758018819	3261	0.535588
b1371	-1290.02557230728	2596.05	0.6849
b1372	-6768.92654857825	13553.9	0.584471
b1374	-1442.39613858948	2900.79	0.0698265
b1376	-687.222273298893	1390.44	0.180188
b1377	-1565.4643731042	3146.93	0.0154639
b1378	-5070.94533916549	10157.9	0.0417372
b1379	-564.120789948423	1144.24	0
b1380	-1353.12483353257	2722.25	0.0880145
b1381	-3847.24673161041	7710.49	0.0876275
b1382	-256.833029992544	529.666	0
b1410	-2651.60509476555	5319.21	0.178139
b1411	-1931.24844009675	3878.5	0.325827
b1412	-860.358408828538	1736.72	0.036441
b1413	-5536.81484288927	11089.6	0.0202186
b1414	-1126.20813306881	2268.42	0.0588599
b1418	-790.265989678413	1596.53	0.0551718
b1419	-228.479497759355	472.959	1.2e-06
b1420	-224.591427748649	465.183	9.29586
b1421	-2270.67390458419	4557.35	0.174574
b1422	-1457.6962816876	2931.39	0.22295
b1423	-1802.1194042302	3620.24	0
b1424	-2287.6975116193	4591.4	0.0570218
b1425	-266.910540937999	549.821	2e-07
b1426	-208.662062260285	433.324	0
b1427	-758.152872149744	1532.31	0.0871887
b1428	-1380.88033538817	2777.76	0.145133
b1429	-1381.26288306661	2778.53	0.14716
b1430	-812.614820780372	1641.23	0
b1432	-1705.53630320259	3427.07	0.25902
b1434	-737.337346197146	1490.67	0.588115
b1435	-2783.47576303652	5582.95	0.318226
b1436	-306.52571698603	629.051	0
b1438	-604.92085919371	1225.84	0
b1439	-1973.13799179578	3962.28	0.114563
b1440	-1590.69448040413	3197.39	0.0387483
b1441	-1368.82959338861	2753.66	0.551587
b1443	-1077.74387833351	2171.49	1.2862
b1444	-1918.78405874782	3853.57	1.17435
b1445	-333.191990084916	682.384	0
b1446	-324.116068507854	664.232	0
b1447	-619.992725645713	1255.99	0.090451
b1448	-767.514885911478	1551.03	0.07871
b1449	-1867.15499188823	3750.31	0.341285
b1451	-2918.47398363411	5852.95	0.337271
b1452	-1495.13346130986	3006.27	0.190704
b1453	-2120.73821425504	4257.48	0
b1454	-889.152877621871	1794.31	0.125475
b1455	-319.293543343523	654.587	0.956567
b1461	-333.803974002217	683.608	0.0848989
b1462	-953.148318005878	1922.3	0.126573
b1463	-1173.50812638315	2363.02	0.28305
b1464	-1354.13274719214	2724.27	0.0812018
b1465	-906.316523985936	1828.63	16.3598
b1466	-949.639404641333	1915.28	0.0958587
b1467	-2223.56613846737	4463.13	0.0299459
b1469	-2316.04499559081	4648.09	1.07858
b1471	-2058.62511318227	4133.25	1.2307
b1473	-1285.77277099539	2587.55	0.132945
b1475	-1195.78617125334	2407.57	1.37906
b1476	-886.122954514213	1788.25	0
b1477	-509.269114461204	1034.54	0.0704585
b1479	-2447.84160595234	4911.68	0.045506
b1482	-596.670551238324	1209.34	0.232599
b1483	-1314.73535100676	2645.47	0.133668
b1484	-1420.44699524258	2856.89	0.311661
b1485	-1264.74707219498	2545.49	0.0795923
b1486	-1397.94020842854	2811.88	0.198279
b1487	-2162.87815174786	4341.76	0.129931
b1488	-810.619750937421	1637.24	0
b1489	-3422.13607235738	6860.27	0.0616498
b1490	-1940.80296108704	3897.61	0.0563685
b1491	-1892.76993440837	3801.54	0.046603
b1492	-2125.54074941542	4267.08	0
b1493	-1987.8860481778	3991.77	0.0335711
b1494	-3935.95849251011	7887.92	0.289072
b1495	-3302.5677349456	6621.14	0.120193
b1496	-2399.52997322182	4815.06	0.262678
b1497	-1590.21277854388	3196.43	0.172059
b1498	-2344.45510019119	4704.91	0.0445302
b1499	-1064.93533492491	2145.87	0.149964
b1501	-3240.55338889012	6497.11	0.0727073
b1502	-1247.57232763436	2511.14	0.0763012
b1508	-374.758810311636	765.518	0.160922
b1510	-5505.35590810764	11026.7	0.220533
b1521	-2042.74653085005	4101.49	0.113436
b1522	-1298.88168944517	2613.76	0.0585326
b1524	-1304.93287779184	2625.87	0
b1525	-1987.14891971165	3990.3	0.118613
b1526	-1337.34351973419	2690.69	0.150718
b1527	-1601.68152044372	3219.36	0.298629
b1528	-1630.47768505894	3276.96	0
b1529	-902.228952060308	1820.46	0
b1530	-547.278216673795	1110.56	0.159651
b1531	-523.64825353691	1063.3	0
b1532	-290.004454130706	596.009	19.6892
b1535	-1218.21258995449	2452.43	0.244044
b1536	-542.727377508157	1101.45	0.587093
b1537	-727.380384241252	1470.76	0.137668
b1538	-2894.88843909727	5805.78	0.117068
b1539	-1016.40241195476	2048.8	0
b1540	-942.552281584895	1901.1	0
b1541	-267.269849617828	550.54	0
b1542	-2119.21299713908	4254.43	0.173151
b1549	-805.938460059778	1627.88	0.130695
b1555	-669.403521796166	1354.81	0.467353
b1559	-2019.08709514681	4054.17	0.00637759
b1560	-2219.60648181153	4455.21	0.225058
b1579	-3584.06199959135	7184.12	0.00969325
b1589	-850.979914734499	1717.96	0.355745
b1590	-1208.65922942854	2433.32	0.189835
b1591	-844.680189303353	1705.36	0
b1592	-1854.15138176937	3724.3	0.115893
b1593	-995.396150010586	2006.79	0.191455
b1594	-1712.22093032924	3440.44	0.0310463
b1595	-1257.78249990869	2531.56	0.0617341
b1596	-1757.6736151933	3531.35	0
b1598	-1161.57554076077	2339.15	0.194824
b1599	-434.251025216903	884.502	0
b1600	-488.696323117261	993.393	0
b1601	-1415.9878087029	2847.98	0.0406841
b1602	-1896.58367382461	3809.17	0
b1603	-2134.41739475954	4284.83	0.0638007
b1604	-1289.8195378881	2595.64	0.596227
b1605	-1898.24662850306	3812.49	0.0467799
b1606	-1017.39453230658	2050.79	0.186891
b1607	-446.640081944306	909.28	39.6034
b1608	-979.615767479567	1975.23	1.99983e-07
b1609	-1817.88774668007	3651.78	0.113607
b1610	-1274.74884878514	2565.5	0.214202
b1611	-1994.31288054728	4004.63	0.02857
b1612	-2353.20231095996	4722.4	0.0103996
b1613	-1657.14752614416	3330.3	0.080769
b1614	-2081.87663576222	4179.75	0.0920009
b1615	-1818.26978143974	3652.54	0.469812
b1616	-1938.50116678208	3893	0.168762
b1617	-2442.63841557733	4901.28	0
b1618	-832.026740614413	1680.05	0.132553
b1619	-1161.04519049033	2338.09	1.00788
b1620	-1461.06039967063	2938.12	0.0239605
b1621	-2247.05800013612	4510.12	0.00937822
b1622	-1727.01558561677	3470.03	0.0372168
b1623	-1376.45743824561	2768.91	0.0590666
b1624	-1507.29959374694	3030.6	0.0297084
b1625	-283.250180222535	582.5	7.5e-08
b1626	-625.736382900457	1267.47	21.2037
b1627	-754.857123386852	1525.71	7.16134
b1628	-786.651703170284	1589.3	0.28119
b1629	-3082.46404280962	6180.93	0.186457
b1630	-1488.32032878297	2992.64	0.17902
b1631	-849.096256770025	1714.19	0.145933
b1632	-942.589884859497	1901.18	0.173718
b1633	-873.985903851973	1763.97	0
b1634	-2050.96039957766	4117.92	0.0237951
b1636	-1193.83004494821	2403.66	0.0554437
b1637	-1752.1350944102	3520.27	0
b1638	-921.51957484842	1859.04	0.0501019
b1639	-356.65348715749	729.307	0.0392495
b1640	-1594.92059320828	3205.84	0.0190133
b1641	-615.786353386446	1247.57	2.1414
b1642	-588.657324166623	1193.31	0
b1643	-312.953549711611	641.907	0
b1644	-1279.41292674184	2574.83	0.153839
b1645	-2915.53144920145	5847.06	0.0993307
b1646	-716.994994555549	1449.99	0.0698768
b1647	-1238.45232464587	2492.9	0.18411
b1648	-518.795001857356	1053.59	0.301822
b1649	-888.709930588335	1793.42	0.276153
b1650	-1567.01264544746	3150.03	0.0177968
b1651	-544.666217204212	1105.33	0
b1652	-880.164557555505	1776.33	0.123705
b1654	-467.920686472107	951.841	57.4658
b1655	-1090.75582583564	2197.51	7.4983e-08
b1656	-787.431244076957	1590.86	0
b1657	-1595.17726823123	3206.35	0.16421
b1658	-1436.31697346816	2888.63	0.0385448
b1659	-1276.39883733892	2568.8	0
b1660	-1707.97671565785	3431.95	0.21722
b1661	-1578.30453709798	3172.61	0
b1662	-902.651232292356	1821.3	0
b1663	-1918.67544030475	3853.35	0.0878123
b1664	-1767.44125047223	3550.88	0.15142
b1667	-400.365968783939	816.732	1.20002e-06
b1668	-2260.23573679386	4536.47	0.138729
b1669	-1128.01413089852	2272.03	0.598614
b1670	-1112.18591332394	2240.37	0.141711
b1671	-1009.29685538842	2034.59	0.250526
b1672	-889.736099997176	1795.47	0.793348
b1673	-2934.37557625978	5884.75	0
b1674	-852.162170842026	1720.32	0
b1675	-272.915107514016	561.83	0
b1676	-1907.43943979476	3830.88	0
b1677	-308.170284726855	632.341	2e-07
b1678	-1391.2258005739	2798.45	0.190759
b1679	-617.282582491273	1250.57	0.0654806
b1680	-1718.0508420135	3452.1	0.0291935
b1681	-1809.1215358867	3634.24	0.194144
b1682	-1041.68961912008	2099.38	0.0626078
b1683	-2144.5112802302	4305.02	0
b1684	-489.879970522706	995.76	4.95005e-09
b1685	-365.193693575303	746.387	19.7918
b1686	-568.040431366973	1152.08	0.117165
b1687	-4372.39274372372	8760.79	0.0744271
b1688	-1493.83528574894	3003.67	0.158765
b1689	-548.943905604306	1113.89	0.137963
b1691	-1803.68845064069	3623.38	0.106237
b1692	-1243.87529805569	2503.75	0.0404073
b1693	-1075.21174585335	2166.42	0.111954
b1702	-3313.9124194535	6643.82	0.0286616
b1703	-1141.74206593541	2299.48	0
b1704	-1453.77611125629	2923.55	0.362001
b1705	-281.185649349047	578.371	0.183205
b1706	-2027.45119341193	4070.9	0.261068
b1707	-972.206311176711	1960.41	0
b1708	-667.745713489474	1351.49	0.12254
b1709	-1049.32458528719	2114.65	0.0584807
b1710	-810.182516132445	1636.37	0.298615
b1711	-1342.34952390498	2700.7	0.0954158
b1712	-397.74483589889	811.49	2.179e-06
b1713	-3357.27561015495	6730.55	0.0132099
b1714	-1373.38532147961	2762.77	0.0264374
b1716	-481.594355893501	979.189	0
b1718	-713.197299553568	1442.39	0
b1719	-2644.99441292197	5305.99	0
b1722	-1046.18346778631	2108.37	0.104835
b1723	-1273.14829694894	2562.3	0.0862977
b1724	-393.195013957834	802.39	0
